id,name,type,typecode,biztype,address,gcj02_x,gcj02_y,wgs84_x,wgs84_y,tel,pname,cityname,adname,大类,中类,小类
B0FFG34XW9,石狮爷古庙,风景名胜;风景名胜;寺庙道观,110205,tour,粤海大道与银湖二路交叉口东南220米,114.174128,22.97161,114.16913175797085,22.97426045981444,[],广东省,东莞市,东莞市,风景名胜,风景名胜,寺庙道观
B0H3TRLYA3,谢岗镇大厚村文化广场,风景名胜;公园广场;城市广场,110105,tour,大厚路与银丰路交叉口南280米,114.174803,22.963215,114.1698091431984,22.96587034688085,[],广东省,东莞市,东莞市,风景名胜,公园广场,城市广场
B0IAXS1V9D,银瓶山探险乐园,风景名胜;风景名胜相关;旅游景点,110000,tour,谢岗镇银瓶山森林公园入口处直行500米右侧,114.214361,22.920863,114.20946679246867,22.92360169381094,15016782206,广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B0FFJHRROI,黎村公园,风景名胜;风景名胜相关;旅游景点,110000,tour,662乡道与黎村上桥路交叉口西南80米,114.205668,22.980242,114.20075154782889,22.98294359113612,[],广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B0HDHZF8GG,谢氏宗祠,风景名胜;风景名胜;寺庙道观,110205,tour,G0422武深高速东侧,114.22228,22.964937,114.21739763923254,22.96766582227817,[],广东省,东莞市,东莞市,风景名胜,风景名胜,寺庙道观
B0FFK88VFI,伯公凹,风景名胜;风景名胜相关;旅游景点,110000,tour,[],114.166687,22.937903,114.16167267762168,22.940553796296857,[],广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B0HG6ADG7R,五道将军亲水步道,风景名胜;风景名胜相关;旅游景点,110000,tour,谢岗镇南面村银瓶山森林公园谢岗景区内,114.224462,22.90411,114.21958721251794,22.906866601205635,0769-82116868,广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B030100UX9,谢岗广场,风景名胜;公园广场;城市广场,110105,tour,市场街与广场中路交汇处东100米,114.147736,22.961175,114.14267027439446,22.963781797028982,[],广东省,东莞市,东莞市,风景名胜,公园广场,城市广场
B0FFK7ZX08,邓屋图片展,风景名胜;风景名胜;风景名胜,110200,tour,桥龙路邓屋文化广场,114.083861,23.024614,114.07870025891964,23.02715138375468,[],广东省,东莞市,东莞市,风景名胜,风景名胜,风景名胜
B0FFGAGNXM,东莞天池,风景名胜;风景名胜相关;旅游景点,110000,tour,清溪镇银瓶山森林公园天池,114.196843,22.890707,114.19191157820411,22.893432538525232,[],广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B0FFFY97CU,育贤湖,风景名胜;风景名胜;风景名胜,110200,tour,光明北路2巷15号,114.151139,22.961822,114.1460818310207,22.964434291386084,[],广东省,东莞市,东莞市,风景名胜,风景名胜,风景名胜
B0HR9Z7PTX,谢岗人工湿地公园,风景名胜;公园广场;公园,110101,tour,谢岗镇花园大道与平山路交汇处,114.153415,22.965119,114.14836347748924,22.967733842661104,[],广东省,东莞市,东莞市,风景名胜,公园广场,公园
B03018J0RJ,东莞市银瓶山森林公园谢岗景区,风景名胜;风景名胜;国家级景点,110202,tour,谢岗镇南面村,114.233749,22.899397,114.22888809413726,22.902162629884472,0769-82116868,广东省,东莞市,东莞市,风景名胜,风景名胜,国家级景点
B0FFIJR6CF,银瓶山森林公园,风景名胜;公园广场;公园|风景名胜;风景名胜;国家级景点,110101|110202,tour,谢岗镇南面村,114.233749,22.899397,114.22888809413726,22.902162629884472,0769-82116868,广东省,东莞市,东莞市,风景名胜,公园广场,公园
B0FFL7KBF5,观鸟点,风景名胜;风景名胜相关;旅游景点,110000,tour,谢岗镇南面村银瓶山森林公园谢岗景区内,114.229461,22.900084,114.22459419213388,22.902846447540668,0769-82116868,广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B0FFKBZ0GW,谢岗镇人民公园,风景名胜;风景名胜;风景名胜,110200,tour,谢岗镇环城南路,114.14874,22.950329,114.14367750102352,22.952942120103327,[],广东省,东莞市,东莞市,风景名胜,风景名胜,风景名胜
B0HBY6FXHU,银瓶山森林公园(三期),风景名胜;公园广场;公园,110101,tour,樟木头镇金河社区,114.149117,22.927958,114.14405691747024,22.930581241919583,[],广东省,东莞市,东莞市,风景名胜,公园广场,公园
B0FFL3FQCO,银瓶山森林公园谢岗景区-凉亭,风景名胜;风景名胜相关;旅游景点,110000,tour,[],114.224804,22.903439,114.21992981362108,22.906196191435885,[],广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B0G0KZSN2K,谢岗镇文体公园,风景名胜;公园广场;公园,110101,tour,谢岗镇环城南路以南、甬莞高速以北,114.145618,22.949124,114.1405478270999,22.9517324678872,[],广东省,东莞市,东莞市,风景名胜,公园广场,公园
B0FFL171IJ,黄茅田瀑布,风景名胜;风景名胜相关;旅游景点,110000,tour,清湖路,114.195528,22.887702,114.19059353028004,22.89042656442746,[],广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B0H6G6TYGG,观音坐莲,风景名胜;风景名胜相关;旅游景点,110000,tour,银瓶山森林公园内,114.239556,22.905375,114.2347014749573,22.908141036134765,0769-82116868,广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B0FFKWO7H3,观音座莲古道,风景名胜;风景名胜相关;旅游景点,110000,tour,银瓶山森林公园内,114.243437,22.902751,114.23858639476973,22.905519338292063,0769-82116868,广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B0FFL24TKB,银瓶山古村寨遗址,风景名胜;风景名胜相关;旅游景点,110000,tour,武深高速银瓶山森林公园谢岗景区,114.239118,22.903396,114.23426313939908,22.90616267970791,0769-82116868,广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B0FFHTM2EK,德育公园,风景名胜;公园广场;公园,110101,tour,光明北路与光明路北交叉路口南侧,114.141858,22.973235,114.13677718255518,22.97582716954525,[],广东省,东莞市,东莞市,风景名胜,公园广场,公园
B0FFLAHLMU,回音谷,风景名胜;风景名胜相关;旅游景点,110000,tour,银瓶山森林公园内,114.242521,22.903739,114.23766950221297,22.906506694129035,0769-82116868,广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B0G0BNYF05,凤鸣石,风景名胜;风景名胜相关;旅游景点,110000,tour,清园路9号银瓶山森林公园(清溪片区),114.167547,22.889729,114.16253815735315,22.89240144734983,[],广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B0FFKDLTSQ,法华寺,风景名胜;风景名胜;寺庙道观,110205,tour,清林路清溪森林公园,114.188079,22.879783,114.18312608197168,22.88249779936361,[],广东省,东莞市,东莞市,风景名胜,风景名胜,寺庙道观
B0FFMH2XFO,宗智公祠,风景名胜;风景名胜;风景名胜,110200,tour,光明路北与英山路交叉口东南360米,114.140882,22.972417,114.13579893903044,22.97500802709781,[],广东省,东莞市,东莞市,风景名胜,风景名胜,风景名胜
B0FFKZQDL9,玉马瀑布,风景名胜;风景名胜相关;旅游景点,110000,tour,凤鸣路银瓶山森林公园-清溪景区,114.174022,22.884897,114.16903111408386,22.88758365993909,0769-89331003,广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B0FFL1JSHP,回音亭,风景名胜;风景名胜相关;旅游景点,110000,tour,观音座莲古道西北侧140米,114.242413,22.903589,114.2375614117552,22.906356725962286,0769-82116868,广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B0FFKVEFC9,银瓶山森林公园-银瓶揽胜,风景名胜;风景名胜相关;旅游景点,110000,tour,谢岗镇南面村银瓶山森林公园谢岗景区内,114.239804,22.89325,114.23495051025036,22.89602110851126,[],广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B03017U29B,广东观音山国家森林公园,风景名胜;风景名胜;国家级景点,110202,tour,樟木头镇笔架山大道190号,114.114929,22.903776,114.10980014795344,22.906366440685417,0769-82022018,广东省,东莞市,东莞市,风景名胜,风景名胜,国家级景点
B0FFGJ0I8E,紫烟阁,风景名胜;风景名胜相关;旅游景点,110000,tour,清溪镇银瓶山森林公园清溪片区,114.145216,22.888496,114.14014882092354,22.891129116538146,0769-89331003,广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B0FFKBMHLH,清风亭,风景名胜;风景名胜相关;旅游景点,110000,tour,谢岗镇南面村银瓶山森林公园谢岗景区内,114.243414,22.888554,114.23856428367652,22.891328138688888,0769-82116868,广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B03017W6XV,银瓶山森林公园清溪景区,风景名胜;风景名胜;国家级景点,110202,tour,清溪镇,114.167646,22.879082,114.1626381199662,22.88175893321113,0769-89331003,广东省,东莞市,东莞市,风景名胜,风景名胜,国家级景点
B0FFKZZT96,观瀑亭,风景名胜;风景名胜相关;旅游景点,110000,tour,清园路9号银瓶山森林公园(清溪片区),114.193186,22.883969,114.18824591390984,22.88669109171355,[],广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B0GDLNF6ZF,谢氏大宗祠,风景名胜;风景名胜;寺庙道观,110205,tour,光明路北与英山路交叉口东南260米,114.140444,22.973366,114.13535985329308,22.97595595473233,[],广东省,东莞市,东莞市,风景名胜,风景名胜,寺庙道观
B0HABZQ0MD,侯瀑亭,风景名胜;风景名胜相关;旅游景点,110000,tour,清园路9号银瓶山森林公园(清溪片区),114.192545,22.881604,114.18760344593832,22.884325939140474,[],广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B03018KSWW,樟木头官仓凤山古庙,风景名胜;风景名胜;寺庙道观,110205,tour,振昌路19附近,114.096835,22.914307,114.0916860755892,22.916887125022203,[],广东省,东莞市,东莞市,风景名胜,风景名胜,寺庙道观
B0301023X6,田新文化广场,风景名胜;公园广场;城市广场,110105,tour,桥头文明路199正西方向80米,114.083038,23.015757,114.07787783583504,23.018298755378908,[],广东省,东莞市,东莞市,风景名胜,公园广场,城市广场
B0FFFVNZ21,三十六级瀑布,风景名胜;风景名胜相关;旅游景点,110000,tour,樟木头镇笔架山大道广东观音山国家森林公园,114.118116,22.902651,114.11299209936952,22.90524432214581,0769-82022018,广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B0FFFVNDF0,慈航普渡,风景名胜;风景名胜相关;旅游景点,110000,tour,樟木头镇笔架山大道190号广东观音山国家森林公园,114.120515,22.902562,114.11539504288815,22.905157428381948,0769-82022018,广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B0FFH8JKMP,一米天下撒野山庄,风景名胜;风景名胜;风景名胜|餐饮服务;餐饮相关场所;餐饮相关,110200|050000,tour,桥头镇东江大道石水口牛浦大桥,114.10361,22.988487,114.09846169563993,22.9910361340623,4000884198,广东省,东莞市,东莞市,风景名胜,风景名胜,风景名胜
B03017UMMC,福音堂,风景名胜;风景名胜;教堂,110206,tour,桥头镇迳联村旧路,114.093538,23.006202,114.08838107557564,23.008743280142653,[],广东省,东莞市,东莞市,风景名胜,风景名胜,教堂
B0FFFVOA3G,三宝殿,风景名胜;风景名胜;风景名胜,110200,tour,樟木头镇笔架山大道广东观音山国家森林公园(东南角),114.120432,22.901292,114.11531198664252,22.90388787588772,0769-82022018,广东省,东莞市,东莞市,风景名胜,风景名胜,风景名胜
B03017W3Q7,桥头广场,风景名胜;公园广场;城市广场,110105,tour,桥头镇桥光大道桥头段603号,114.086593,23.011353,114.08143341302474,23.01389454365204,[],广东省,东莞市,东莞市,风景名胜,公园广场,城市广场
B0FFKF6CX4,观景台,风景名胜;风景名胜;观景点,110209,tour,谢岗镇南面村银瓶山森林公园谢岗景区内,114.242848,22.882035,114.23799819228854,22.88481163108555,[],广东省,东莞市,东莞市,风景名胜,风景名胜,观景点
B0FFFVNUXT,耀佛岭,风景名胜;风景名胜相关;旅游景点,110000,tour,樟木头镇笔架山大道广东观音山国家森林公园(东南角),114.119859,22.898757,114.11473819474116,22.90135340537356,0769-82022018,广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B0FFFVNUXP,广东观音山国家森林公园-观瀑台,风景名胜;风景名胜相关;旅游景点,110000,tour,樟木头镇笔架山大道广东观音山国家森林公园,114.118115,22.902641,114.11299109843468,22.90523432544512,0769-82022018,广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B0FFFWKR33,石马革命烈士纪念碑,风景名胜;风景名胜;纪念馆,110204,tour,育贤路与石新路交叉口西20米,114.087521,22.906816,114.0823685156882,22.909401694762234,[],广东省,东莞市,东莞市,风景名胜,风景名胜,纪念馆
B0FFFVNUXV,耀佛丛林,风景名胜;风景名胜相关;旅游景点,110000,tour,樟木头镇笔架山大道广东观音山国家森林公园(东南角),114.121878,22.899377,114.11676058880192,22.90197500622049,0769-82022018,广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B0FFFVNLS4,一线天,风景名胜;风景名胜;风景名胜,110200,tour,樟木头镇笔架山大道190号广东观音山国家森林公园,114.118336,22.90234,114.11321247158992,22.904933631187347,0769-82022018,广东省,东莞市,东莞市,风景名胜,风景名胜,风景名胜
B0FFHYFTHQ,常平龙王庙,风景名胜;风景名胜;寺庙道观,110205,tour,常平镇城洞村旗岭森林公园,114.082,22.942656,114.0768447161268,22.945229958593792,[],广东省,东莞市,东莞市,风景名胜,风景名胜,寺庙道观
B0FFH25CY2,邱氏宗祠,风景名胜;风景名胜;寺庙道观,110205,tour,和兴路6号,114.089162,22.904178,114.08401010184474,22.906764067829823,[],广东省,东莞市,东莞市,风景名胜,风景名胜,寺庙道观
B03018I5Q9,莲湖公园,风景名胜;公园广场;公园,110101,tour,桥头镇碧莲路3号,114.101018,23.017681,114.09586539028612,23.0202170289221,[],广东省,东莞市,东莞市,风景名胜,公园广场,公园
B0FFGCW9WI,般若书龛,风景名胜;风景名胜相关;旅游景点,110000,tour,樟木头镇笔架山大道190号广东观音山国家森林公园(西北角),114.105283,22.909348,114.10014162462508,22.911931257989306,0769-82022018,广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B0FFFYRMS0,祈福树,风景名胜;风景名胜相关;旅游景点,110000,tour,樟木头镇石新区笔架山大道1号广东观音山国家森林公园内(西北角),114.107944,22.910788,114.10280547816303,22.913371628583487,0769-82022018,广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B0FFKBL4DF,红荷亭,风景名胜;风景名胜相关;旅游景点,110000,tour,谢岗镇南面村银瓶山森林公园谢岗景区内,114.245245,22.887179,114.24039692624156,22.889954076610387,0769-82116868,广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B0FFJ819LF,观音绿荔枝广场,风景名胜;公园广场;城市广场,110105,tour,金河沙元村十巷,114.1158,22.919753,114.11067138560657,22.922337428028182,13713143291,广东省,东莞市,东莞市,风景名胜,公园广场,城市广场
B0GK6YOFMA,银瓶山森林公园(清溪片区)-观景台,风景名胜;风景名胜;观景点,110209,tour,清园路9号银瓶山森林公园(清溪片区),114.14449,22.887494,114.1394211197591,22.89012635492914,[],广东省,东莞市,东莞市,风景名胜,风景名胜,观景点
B0G0DY4WH0,土地庙,风景名胜;风景名胜;寺庙道观,110205,tour,清园路9号银瓶山森林公园(清溪片区),114.188314,22.878189,114.18336179690178,22.880904859799863,[],广东省,东莞市,东莞市,风景名胜,风景名胜,寺庙道观
B0HBTU3VYU,平安迷宫,风景名胜;风景名胜相关;旅游景点,110000,tour,清园路9号银瓶山森林公园(清溪片区),114.184391,22.87429,114.1794287413986,22.87700030791337,[],广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B0FFL32VGG,观音圣像,风景名胜;风景名胜相关;旅游景点,110000,tour,观音山国家森林公园内,114.121749,22.902327,114.11663117028962,22.904923670720866,0769-82022018,广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
B03018IKCL,柏地文化广场,风景名胜;公园广场;城市广场,110105,tour,柏兴路11号,114.084692,22.917213,114.07953842427315,22.919795896055405,[],广东省,东莞市,东莞市,风景名胜,公园广场,城市广场
B0HDRMT641,桥头荷花,风景名胜;风景名胜相关;旅游景点,110000,tour,湖滨路与碧莲路交叉口南320米,114.102823,23.015697,114.09767213907293,23.01823418481948,[],广东省,东莞市,东莞市,风景名胜,风景名胜相关,旅游景点
