id,name,type,typecode,biztype,address,gcj02_x,gcj02_y,wgs84_x,wgs84_y,tel,pname,cityname,adname,大类,中类,小类
B0J06UM5MM,珊之海水族,风景名胜;公园广场;水族馆|购物服务;花鸟鱼虫市场;花鸟鱼虫市场,110104|060500,[],桂澜中路辅路与夏平西路交叉口西南160米,113.154366,23.0407,113.1489254,23.0432914,[],广东省,佛山市,南海区,风景名胜,公园广场,水族馆
B0FFH47Z6L,百塔峰,风景名胜;风景名胜相关;旅游景点|购物服务;购物相关场所;购物相关场所,110000|060000,[],大沥镇盐步环镇北路74号(幼儿园对面),113.181495,23.088377,113.1761009,23.0909987,0757-85920984;13106712574,广东省,佛山市,南海区,风景名胜,风景名胜相关,旅游景点
B0FFKPA37K,智慧广场,风景名胜;公园广场;城市广场|生活服务;生活服务场所;生活服务场所,110105|070000,tour,季华一路28号,113.061094,23.010038,113.05564725829343,23.01261527532726,0757-66638072,广东省,佛山市,禅城区,风景名胜,公园广场,城市广场
B0FFHFNEPI,吴氏宗祠,风景名胜;风景名胜;寺庙道观|生活服务;生活服务场所;生活服务场所,110205|070000,tour,西樵镇延陵村西新三巷,112.957959,22.956323,112.95283976778614,22.959196399358923,[],广东省,佛山市,南海区,风景名胜,风景名胜,寺庙道观
B0FFG2JMIP,美的鹭湖森林度假区,风景名胜;风景名胜;国家级景点|体育休闲服务;度假疗养场所;度假村,110202|080401,tour,杨和镇高明大道中218号,112.765763,22.839866,112.76058700124976,22.842675708173715,0757-88807696;13922315101,广东省,佛山市,高明区,风景名胜,风景名胜,国家级景点
B0H2LZ4Y7C,水乡果岛生态园,风景名胜;风景名胜相关;旅游景点|体育休闲服务;体育休闲服务场所;体育休闲服务场所,110000|080000,tour,里水镇贤僚村贤南路段1号,113.162175,23.258831,113.1567334661068,23.26135277750596,13610010859,广东省,佛山市,南海区,风景名胜,风景名胜相关,旅游景点
B0FFHQN6YS,大南山森林公园,风景名胜;公园广场;公园|风景名胜;风景名胜;风景名胜,110101|110200,tour,516乡道附近,112.805149,23.389624,112.7999775042047,23.39228152579873,[],广东省,佛山市,三水区,风景名胜,公园广场,公园
B0FFI20N12,六和鹿鼎泉,风景名胜;风景名胜;风景名胜,110200,tour,[],112.81811,23.416296,112.81295814722549,23.418972486211963,[],广东省,佛山市,三水区,风景名胜,风景名胜,风景名胜
B0FFH21IKI,六和公园,风景名胜;公园广场;公园,110101,tour,教育路与建设路交叉口西南240米,112.836949,23.430742,112.83182922188897,23.43345205592164,[],广东省,佛山市,三水区,风景名胜,公园广场,公园
B02F506RKG,基督教六和礼拜堂,风景名胜;风景名胜;教堂,110206,tour,南山镇民乐路,112.83584,23.432647,112.83071817381789,23.435354756131368,[],广东省,佛山市,三水区,风景名胜,风景名胜,教堂
B0FFG6SYCZ,南山文化广场,风景名胜;公园广场;城市广场,110105,tour,侨新路与漫江大道交叉口东南80米,112.858514,23.506261,112.85342334259369,23.50900273174369,[],广东省,佛山市,三水区,风景名胜,公园广场,城市广场
B0FFHQY8LW,陈心陶纪念碑,风景名胜;风景名胜;纪念馆,110204,tour,118省道与503县道交叉口北300米,112.85829,23.45711,112.85320226186026,23.459854197293584,[],广东省,佛山市,三水区,风景名胜,风景名胜,纪念馆
B0H2HDJBPB,黄氏宗祠,风景名胜;风景名胜;寺庙道观,110205,tour,木棉树村,112.839478,23.427621,112.8343627738298,23.43033612903104,[],广东省,佛山市,三水区,风景名胜,风景名胜,寺庙道观
B0GDD9VYN0,乐氏宗祠,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇六和六二乐屋村,112.851039,23.45448,112.84594086248032,23.457212714091884,[],广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0IUKZGLPL,低碳儿童科普乐园,风景名胜;公园广场;公园,110101,tour,南山镇南山文化广场对面,112.8573,23.506337,112.85220765829858,23.50907685096936,[],广东省,佛山市,三水区,风景名胜,公园广场,公园
B0HG9MPMDB,南山叠翠公园,风景名胜;公园广场;公园,110101,tour,迳兴一路与719乡道交叉口东320米,112.86239,23.49404,112.85730524929772,23.496787904188885,[],广东省,佛山市,三水区,风景名胜,公园广场,公园
B02F50USF2,南丹山森林王国,风景名胜;风景名胜;风景名胜,110200,tour,南山镇S528省道,112.878522,23.513262,112.87345222078396,23.51602874051095,0757-87219988;0757-87218398,广东省,佛山市,三水区,风景名胜,风景名胜,风景名胜
B0FFMCORDZ,康城公园,风景名胜;公园广场;公园,110101,tour,侨新路华侨新村东南侧约50米,112.860187,23.505981,112.85509861356314,23.50872527178375,[],广东省,佛山市,三水区,风景名胜,公园广场,公园
B0HBK7TEIJ,三水区北部生态屏障区,风景名胜;风景名胜相关;旅游景点,110000,tour,河港街与聚宝街交叉口东220米,112.873792,23.455897,112.86872214873492,23.45866197310741,[],广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0FFGGZ61Q,南丹山风景区,风景名胜;风景名胜;风景名胜,110200,tour,南山镇迳口农场,112.873295,23.524748,112.86822018567806,23.52750924949153,0757-87218398;0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜,风景名胜
B0HDHXFWU6,泥石流,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山风景区内,112.880962,23.519325,112.87589346562028,23.522093850542703,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0HG2UZPYU,邓带安烈士纪念碑,风景名胜;风景名胜;红色景区,110210,tour,南山镇东和居委会坭围白马咀,112.875174,23.526637,112.87010071723353,23.52940029131182,[],广东省,佛山市,三水区,风景名胜,风景名胜,红色景区
B0HKL7V6C4,小钩机,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山风景区内,112.876578,23.523647,112.87150606608864,23.526411744025754,0757-87218398,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0G3DR3XES,南丹山森林王国-宝丹庄,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山森林王国内,112.881314,23.518658,112.87624572687876,23.52142715430364,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0FFMBD1KW,南丹山森林王国-物品领用处,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山森林王国内(北侧),112.878399,23.523001,112.87332849304916,23.52576752427664,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0FFMAVN6Y,南丹山森林王国-森林城堡,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山风景区内,112.876893,23.523883,112.871821299107,23.526648059121047,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0H6PHPEM9,南丹山森林王国-七彩滑道,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山森林王国内(北侧),112.878764,23.526837,112.8736935036372,23.529603860687,[],广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B02F5062ER,九道谷生态旅游,风景名胜;风景名胜;风景名胜,110200,tour,迳口华侨经济区九道谷,112.84903,23.561187,112.84392171687892,23.5639137818127,0757-87218018,广东省,佛山市,三水区,风景名胜,风景名胜,风景名胜
B0HD2CET95,升官阁,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山风景区内,112.881682,23.519961,112.87661386351742,23.522730449128787,[],广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0GKKNWF6T,南丹山森林王国-孔雀,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山森林王国内(北侧),112.878945,23.526438,112.87387465795518,23.52920502842429,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0FFM8WLPU,南丹山森林王国-松鼠猴,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山森林王国内(北侧),112.878927,23.52609,112.87385666810094,23.52885701170304,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0HGNSNST8,黑白道,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山风景区内,112.8817,23.520564,112.87663183469434,23.523333459424435,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0FFMA0QOU,南丹山森林王国-无间道,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山风景区内,112.881888,23.521249,112.87681990098962,23.52401860922386,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0FFMAZU7C,南丹山森林王国-紫云渡玻璃桥,风景名胜;风景名胜;风景名胜,110200,tour,南山镇(迳口华侨经济区)南丹山森林王国内(北侧),112.88051,23.520235,112.87544111937784,23.52300345425865,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜,风景名胜
B0GKHL2CKP,南丹山森林王国-香猪,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山森林王国内(北侧),112.878918,23.526678,112.87384762317478,23.52944500357332,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0FFMBCSIH,南丹山森林王国-南山雨林谷,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山风景区内,112.876127,23.524457,112.8710546506695,23.52722128376069,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0HGN9QKT5,南丹山森林王国-树冠长廊,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山森林王国内(东北角),112.883707,23.523223,112.87863977343686,23.52599402507775,[],广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0FFMD5XW4,南丹山森林王国-水灵谷,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山森林王国内(北侧),112.878622,23.525441,112.87355149381082,23.528207728025965,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0HANLNAFP,聆泉阁,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山风景区内,112.88306,23.521346,112.877992555666,23.524116541492614,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0FFMBGB0O,南丹山森林王国-峡谷飞索,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山森林王国内(东北角),112.883636,23.522189,112.87856880468512,23.52495997632053,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0K6UZMLE9,佛山财神庙,风景名胜;风景名胜;寺庙道观,110205,tour,南山镇南丹山森林王国(东北角),112.883266,23.52219,112.87819861071206,23.52496069539749,[],广东省,佛山市,三水区,风景名胜,风景名胜,寺庙道观
B0FFMHKAL6,南丹山风景区-观景台,风景名胜;风景名胜;观景点,110209,tour,南山镇(迳口华侨经济区)南丹山风景区内,112.883635,23.523324,112.8785677297319,23.52609497064164,[],广东省,佛山市,三水区,风景名胜,风景名胜,观景点
B0FFMAVQG2,南丹山森林王国-映翠廊,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山森林王国内(西北角),112.87374,23.524387,112.86866561294616,23.527148744573207,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0FFM9SIFU,南丹山森林王国-观景台,风景名胜;风景名胜;观景点,110209,tour,南山镇(迳口华侨经济区)南丹山森林王国内(东北角),112.883635,23.523324,112.8785677297319,23.52609497064164,[],广东省,佛山市,三水区,风景名胜,风景名胜,观景点
B0FFM9ESCS,南丹山森林王国-碰碰车,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山风景区内,112.877452,23.523544,112.8723807531223,23.52630961214182,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0FFMCTANK,南丹山森林王国-星空露营,风景名胜;风景名胜相关;旅游景点,110000,tour,南丹山森林王国内(北侧),112.876949,23.52283,112.87187741198252,23.525595118654373,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0HB6DMJTQ,南丹山森林王国-玻璃滑道,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山森林王国内(东北角),112.884662,23.523042,112.8795952568303,23.52581372421284,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0H6SGV2J8,南丹山森林王国-桥,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山森林王国内(东北角),112.881248,23.519672,112.87617961997243,23.52244108974769,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0FFMD65I6,南丹山森林王国-石英砂岩,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山森林王国内(北侧),112.88187,23.521688,112.87680186161056,23.524457591862667,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0G3CN50CF,南丹山森林王国-瘦身墙,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山森林王国内(东北角),112.884987,23.523235,112.87992039597844,23.526006953195264,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0HAJP4WDP,抓鱼池,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山风景区内,112.878792,23.526282,112.87372155995678,23.529048886436364,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B02F507C41,朝亮李公祠,风景名胜;风景名胜;寺庙道观,110205,tour,南白段东100米,112.889807,23.332636,112.88475457185598,23.33543443367771,[],广东省,佛山市,三水区,风景名胜,风景名胜,寺庙道观
B0FFMD5XTP,南丹山森林王国-旋转木马,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山森林王国内(北侧),112.876586,23.523887,112.87151405669869,23.5266517513616,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0HG06T8JV,松鼠路,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山风景区内,112.879703,23.525996,112.8746332097198,23.52876371921294,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0FFM8W3NK,南丹山森林王国-松鼠部落,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山森林王国内(北侧),112.879973,23.525661,112.87490341247114,23.528428960423778,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0FFMBD004,南丹山森林王国-时空反转侏罗纪,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山森林王国内(北侧),112.876434,23.523939,112.87136193208684,23.526703597640363,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0FFMAZPL8,南丹山森林王国-喷球车,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山森林王国内(北侧),112.876398,23.523534,112.87132592982871,23.52629856239417,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B02F507C45,关氏宗祠,风景名胜;风景名胜;寺庙道观,110205,tour,南白段附近,112.891382,23.334873,112.88632977015608,23.3376716595678,[],广东省,佛山市,三水区,风景名胜,风景名胜,寺庙道观
B0FFMD5XQH,南丹山森林王国-蜂窝石,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山森林王国内(东北角),112.882898,23.52163,112.87783044900225,23.524400413913146,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0G13Z2UH2,南丹山风景区-景观台,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山风景区内,112.883203,23.522271,112.87813557182228,23.525041646643395,[],广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0FFMCUDKJ,曾氏宗祠,风景名胜;风景名胜;寺庙道观,110205,tour,[],112.890552,23.387315,112.88549618530816,23.39010252247577,[],广东省,佛山市,三水区,风景名胜,风景名胜,寺庙道观
B02F507C46,陈氏宗祠,风景名胜;风景名胜;寺庙道观,110205,tour,骏业南路13号,112.893136,23.338517,112.88808378595128,23.341315531224176,[],广东省,佛山市,三水区,风景名胜,风景名胜,寺庙道观
B0GK6OS29W,南丹山森林王国-羊驼,风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山森林王国内(北侧),112.878594,23.526261,112.8735234199212,23.52902770150921,0757-87219988,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0FFG6GHFM,卢氏宗祠,风景名胜;风景名胜;寺庙道观,110205,tour,[],112.888432,23.312394,112.88338049964558,23.31519671213164,[],广东省,佛山市,三水区,风景名胜,风景名胜,寺庙道观
B02F507C4A,麦氏宗祠,风景名胜;风景名胜;寺庙道观,110205,tour,[],112.892189,23.310895,112.88713846385416,23.31369994105998,[],广东省,佛山市,三水区,风景名胜,风景名胜,寺庙道观
B02F507C48,辉祖麦公祠,风景名胜;风景名胜;寺庙道观,110205,tour,上麦村23号,112.888119,23.315818,112.88306717682022,23.31861965370472,[],广东省,佛山市,三水区,风景名胜,风景名胜,寺庙道观
B0FFM9M5HG,陌上花开矿井花园,风景名胜;公园广场;公园,110101,tour,明八路334号,112.656109,22.848432,112.65108667617828,22.851358427075017,[],广东省,佛山市,高明区,风景名胜,公园广场,公园
B02F5076TG,文昌塔,风景名胜;风景名胜;风景名胜,110200,tour,明城镇昌八街6号,112.705055,22.85342,112.69992700547051,22.856256211038087,[],广东省,佛山市,高明区,风景名胜,风景名胜,风景名胜
B02F50WINR,泰康山生态旅游度假区,风景名胜;风景名胜;风景名胜,110200,tour,明城镇泰康山,112.699758,22.893857,112.69463747333944,22.89668541153405,0757-88837777,广东省,佛山市,高明区,风景名胜,风景名胜,风景名胜
B0FFKG5MJ1,新圩公园,风景名胜;公园广场;公园,110101,tour,更合镇新圩居委会旁边,112.615086,22.872041,112.61012919443476,22.875013817429725,[],广东省,佛山市,高明区,风景名胜,公园广场,公园
B0FFL12UAU,明城郁金香公园,风景名胜;公园广场;公园,110101,tour,官迳路与城十路交叉口北380米,112.696105,22.883622,112.69099243912832,22.88646058122137,[],广东省,佛山市,高明区,风景名胜,公园广场,公园
B02F50ZDTH,明城广场,风景名胜;公园广场;城市广场,110105,tour,鸿晟豪庭5座正北方向100米,112.708284,22.857289,112.70314995138568,22.86011900536656,[],广东省,佛山市,高明区,风景名胜,公园广场,城市广场
B0IK6SK0E5,佛山花田喜事农耕创意乐园,风景名胜;风景名胜相关;旅游景点,110000,tour,城十路下石塘,112.704293,22.886917,112.69916425237793,22.88974112187049,0757-88838033,广东省,佛山市,高明区,风景名胜,风景名胜相关,旅游景点
B0G2AN4ILC,东门村礼堂,风景名胜;风景名胜相关;旅游景点|科教文化服务;科教文化场所;科教文化场所,110000|140000,tour,明城镇城八路与文七西街交叉口西240米,112.701893,22.854634,112.69677086339988,22.85747459238616,[],广东省,佛山市,高明区,风景名胜,风景名胜相关,旅游景点
B02F507C47,钱氏宗祠(南白段),风景名胜;风景名胜;寺庙道观,110205,tour,辉祖麦公祠北侧,112.88799,23.316186,112.8829381103915,23.318987485010595,[],广东省,佛山市,三水区,风景名胜,风景名胜,寺庙道观
B02F507C40,胡氏宗祠,风景名胜;风景名胜;寺庙道观,110205,tour,南白段附近,112.887672,23.316803,112.88261996244655,23.319604140605165,[],广东省,佛山市,三水区,风景名胜,风景名胜,寺庙道观
B0IDCDWHT8,南山镇粮仓公园,风景名胜;公园广场;公园,110101,tour,南山镇,112.864985,23.510394,112.85990235830172,23.5131450439958,[],广东省,佛山市,三水区,风景名胜,公园广场,公园
B0FFG1ELK3,南丹山森林王国-佛山开元寺(建设中),风景名胜;风景名胜相关;旅游景点,110000,tour,南山镇(迳口华侨经济区)南丹山森林王国内(西南角),112.87279,23.510268,112.86771566931974,23.51302884139526,0757-87219368,广东省,佛山市,三水区,风景名胜,风景名胜相关,旅游景点
B0HRJSLEZG,古山寨牌坊,风景名胜;风景名胜相关;旅游景点,110000,tour,城十路石塘段泰康山生态旅游度假区(西南角),112.695578,22.89153,112.69046600498947,22.894366277172207,0757-88837777,广东省,佛山市,高明区,风景名胜,风景名胜相关,旅游景点
B0FFK87HZK,宏帙谭公祠,风景名胜;风景名胜;寺庙道观,110205,tour,昌十二街与古城街交叉口西北40米,112.699932,22.852811,112.6948137785694,22.855655415281635,[],广东省,佛山市,高明区,风景名胜,风景名胜,寺庙道观
B0HG2U0KT8,谭天度故居,风景名胜;风景名胜;红色景区,110210,tour,明城镇明阳村委会北街村53号东侧,112.699962,22.852866,112.69484371629152,22.855710345749056,[],广东省,佛山市,高明区,风景名胜,风景名胜,红色景区
B0J3JMWGA1,东洲体育公园,风景名胜;公园广场;公园,110101,tour,明七路和城五路交汇处,112.710861,22.854725,112.70572268537984,22.85755243234785,[],广东省,佛山市,高明区,风景名胜,公园广场,公园
B0HRVRYM7M,空中飞人滑索-下站,风景名胜;风景名胜相关;旅游景点,110000,tour,明城镇泰康山生态旅游度假区空中飞人滑索,112.697288,22.894816,112.69217232242002,22.8976480702386,[],广东省,佛山市,高明区,风景名胜,风景名胜相关,旅游景点
B0HRVRZN2B,许愿树,风景名胜;风景名胜相关;旅游景点,110000,tour,城十路石塘段泰康山生态旅游度假区许愿树,112.697602,22.894803,112.69248569207336,22.89763455420825,0757-88837777,广东省,佛山市,高明区,风景名胜,风景名胜相关,旅游景点
B0HRV7YQNH,情缘桥,风景名胜;风景名胜相关;旅游景点,110000,tour,城十路石塘段泰康山生态旅游度假区,112.69701,22.894604,112.69189489652786,22.8974366196692,0757-88837777,广东省,佛山市,高明区,风景名胜,风景名胜相关,旅游景点
B0FFL1FXIP,览月亭,风景名胜;风景名胜相关;旅游景点,110000,tour,泰康山生态旅游度假区,112.69745,22.894843,112.69233399479222,22.89767479004616,0757-88837777,广东省,佛山市,高明区,风景名胜,风景名胜相关,旅游景点
B0HDJRUTD9,文化广场,风景名胜;公园广场;城市广场,110105,tour,城十路石塘段泰康山生态旅游度假区(北侧),112.699294,22.897075,112.69417417861304,22.899902851538425,0757-88837777,广东省,佛山市,高明区,风景名胜,公园广场,城市广场
B0FFJWI53V,三谭纪念馆,风景名胜;风景名胜;红色景区,110210,tour,明七路与昌八街交叉口北60米,112.704905,22.853651,112.6997772666979,22.856487346737968,[],广东省,佛山市,高明区,风景名胜,风景名胜,红色景区
B0HG2U17G5,邓少珍烈士纪念碑,风景名胜;风景名胜;红色景区,110210,tour,大简村对面,112.693903,22.830465,112.6887983862317,22.83332794093707,[],广东省,佛山市,高明区,风景名胜,风景名胜,红色景区
B0J3BLXW1R,夏氏宗祠,风景名胜;风景名胜;风景名胜,110200,tour,[],112.732533,22.873801,112.72736452732538,22.876598850699462,[],广东省,佛山市,高明区,风景名胜,风景名胜,风景名胜
B0J2FD43FH,麦志恩烈士之墓,风景名胜;风景名胜;风景名胜,110200,tour,合和大道99号,112.654968,22.798479,112.64995128720932,22.801425784584005,[],广东省,佛山市,高明区,风景名胜,风景名胜,风景名胜
B02F508MWB,盈香生态园,风景名胜;风景名胜;国家级景点,110202,tour,荷城街道冼村,112.767802,22.936334,112.7626205623912,22.939106110888822,0757-88866899;0757-88866919;4008002332,广东省,佛山市,高明区,风景名胜,风景名胜,国家级景点
