id,name,type,typecode,biztype,address,gcj02_x,gcj02_y,wgs84_x,wgs84_y,tel,pname,cityname,adname,大类,中类,小类
B0FFH6IT31,炭步收费站(G15沈海高速出口),道路附属设施;收费站;收费站,180200,[],花都区,113.098875,23.31041,113.0933653215108,23.31284485600258,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
B00141IMKI,炭步服务区(沈海高速沈阳方向),道路附属设施;服务区;高速服务区,180300,[],花都区,113.067509,23.311997,113.06202967185756,23.314452400575792,[],广东省,广州市,花都区,道路附属设施,服务区,高速服务区
B0FFGQ7KYE,炭步收费站(G15沈海高速入口),道路附属设施;收费站;收费站,180200,[],花都区,113.098825,23.31065,113.0933153152024,23.313084791864146,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
BZ7TP500CP,收费站(清花高速出口),道路附属设施;收费站;收费站,180200,[],花都区,113.073204,23.371483,113.067711485594,23.373917838554803,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
BZ7TP500CO,收费站(清花高速入口),道路附属设施;收费站;收费站,180200,[],花都区,113.073133,23.371447,113.06764059208724,23.373881924889325,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
BZ7SP500FF,收费站(清花高速出口),道路附属设施;收费站;收费站,180200,[],花都区,113.081265,23.324739,113.07576548559996,23.327176564706186,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
BZ7SP500FG,收费站(清花高速入口),道路附属设施;收费站;收费站,180200,[],花都区,113.081314,23.324765,113.07581443154596,23.327202521316657,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
BZ7WP7001T,龙潭收费站(S1广连高速出口),道路附属设施;收费站;收费站,180200,[],从化区,113.370458,23.658304,113.3649158726928,23.6607388600965,[],广东省,广州市,从化区,道路附属设施,收费站,收费站
BZ7WP7003A,龙潭收费站(S1广连高速入口),道路附属设施;收费站;收费站,180200,[],从化区,113.370485,23.658422,113.3649428303176,23.660856846505947,[],广东省,广州市,从化区,道路附属设施,收费站,收费站
BZ7WP70021,鳌头停车区(广连高速连州方向),道路附属设施;服务区;高速服务区,180300,[],从化区,113.364255,23.63819,113.35872276823014,23.64062995262228,[],广东省,广州市,从化区,道路附属设施,服务区,高速服务区
BZ7WP70020,鳌头停车区(广连高速广州方向),道路附属设施;服务区;高速服务区,180300,[],从化区,113.363179,23.637761,113.35764839625692,23.640202419749784,[],广东省,广州市,从化区,道路附属设施,服务区,高速服务区
BZ7WP800D9,鳌头五丰收费站(S16佛清从高速出口),道路附属设施;收费站;收费站,180200,[],从化区,113.394535,23.598641,113.38897812543108,23.601048905189923,[],广东省,广州市,从化区,道路附属设施,收费站,收费站
BZ7WP800D8,鳌头五丰收费站(S16佛清从高速入口),道路附属设施;收费站;收费站,180200,[],从化区,113.394525,23.598503,113.38896813768022,23.6009108957976,[],广东省,广州市,从化区,道路附属设施,收费站,收费站
B0FFH0KTI1,王子山收费站(G0423乐广高速出口王子山森林公园方向),道路附属设施;收费站;收费站,180200,[],花都区,113.251512,23.594128,113.24615631818828,23.596720738513145,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
BZ7UP700S0,花东收费站(机场第二高速出口天河方向),道路附属设施;收费站;收费站,180200,[],机场第二高速出口与花都大道交叉口东北200米,113.347183,23.425876,113.34169443337264,23.428341847487456,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
BZ7UP700N3,花东收费站(机场第二高速入口东北向),道路附属设施;收费站;收费站,180200,[],花都区,113.347616,23.425433,113.34212665066636,23.427898140851827,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
BZ7UP700N4,机场T2收费站(机场第二高速出口),道路附属设施;收费站;收费站,180200,[],花都区,113.339364,23.421393,113.33389092885322,23.42387364264265,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
BZ7UP700N1,机场T2收费站(机场第二高速入口),道路附属设施;收费站;收费站,180200,[],花都区,113.339318,23.421329,113.33384502498927,23.423809736760926,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
BZ7XPB0010,溪头收费站(S14汕湛高速出口),道路附属设施;收费站;收费站,180200,[],从化区,113.864087,23.707164,113.85908939875684,23.70992600920241,[],广东省,广州市,从化区,道路附属设施,收费站,收费站
BZ7UP700NI,花东收费站(机场第二高速出口),道路附属设施;收费站;收费站,180200,[],花都区,113.345506,23.42092,113.3400209555177,23.423389480747915,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
BZ7XPB0017,溪头收费站(S14汕湛高速入口),道路附属设施;收费站;收费站,180200,[],从化区,113.863965,23.707141,113.85896713135054,23.709902833955105,[],广东省,广州市,从化区,道路附属设施,收费站,收费站
B0FFH6IPTU,良口收费站(G45大广高速入口),道路附属设施;收费站;收费站,180200,[],从化区,113.718574,23.723338,113.7133345315994,23.72596636811432,[],广东省,广州市,从化区,道路附属设施,收费站,收费站
B0FFGQ7XW7,金谷收费站(G45大广高速出口从化方向),道路附属设施;收费站;收费站,180200,[],花都区,113.35885,23.454117,113.3533389318154,23.45656032987665,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
B0FFH6IURK,良口收费站(G45大广高速出口),道路附属设施;收费站;收费站,180200,[],从化区,113.718416,23.72339,113.71317663377494,23.726018558865988,[],广东省,广州市,从化区,道路附属设施,收费站,收费站
B0FFGQ8TGP,米埗收费站(G45大广高速出口米埗方向),道路附属设施;收费站;收费站,180200,[],从化区,113.664847,23.69462,113.65967895436444,23.697331952262,[],广东省,广州市,从化区,道路附属设施,收费站,收费站
BZ7UP700KO,收费站(机场第二高速出口),道路附属设施;收费站;收费站,180200,[],花都区,113.339518,23.421043,113.33404464603966,23.423523403205223,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
B0FFGSEBWA,桃园收费站(S29从莞深高速出口),道路附属设施;收费站;收费站,180200,[],从化区,113.705421,23.620694,113.70020006196243,23.62332121703553,[],广东省,广州市,从化区,道路附属设施,收费站,收费站
BZ7UP700KL,收费站(机场第二高速入口),道路附属设施;收费站;收费站,180200,[],花都区,113.339503,23.420991,113.33402967950434,23.42347143805824,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
B0FFGQ5AP0,米埗收费站(G45大广高速入口西南向),道路附属设施;收费站;收费站,180200,[],良口镇米埗六村,113.664926,23.694491,113.65975783973845,23.6972027763136,[],广东省,广州市,从化区,道路附属设施,收费站,收费站
BZ7UP700RZ,花东收费站(机场第二高速出口),道路附属设施;收费站;收费站,180200,[],机场第二高速出口与机场东环路辅路交叉口南140米,113.346203,23.421429,113.34071659290058,23.42389716789975,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
B0FFFV1M1Z,吕田服务区(大广高速大庆方向),道路附属设施;服务区;高速服务区,180300,[],从化区,113.895347,23.817703,113.890393701505,23.820522846821305,[],广东省,广州市,从化区,道路附属设施,服务区,高速服务区
B0FFFV1M1Y,吕田服务区(大广高速广州方向),道路附属设施;服务区;高速服务区,180300,[],从化区,113.895669,23.819124,113.89071593111989,23.821944398209947,[],广东省,广州市,从化区,道路附属设施,服务区,高速服务区
B0FFGQ4SF8,金谷收费站(G45大广高速入口广州城区方向),道路附属设施;收费站;收费站,180200,[],花都区,113.358737,23.454532,113.35322608658898,23.45697546586449,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
B0FFGSEAFC,桃园收费站(S29从莞深高速入口),道路附属设施;收费站;收费站,180200,[],从化区,113.705568,23.620645,113.70034690762296,23.62327199254299,[],广东省,广州市,从化区,道路附属设施,收费站,收费站
BZ7UP700NJ,花东收费站(机场第二高速入口),道路附属设施;收费站;收费站,180200,[],机场第二高速与机场第二高速入口交叉口西100米,113.343658,23.418915,113.3381766507378,23.42138808390056,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
BZ7UP700LM,机场北收费站(G45大广高速入口),道路附属设施;收费站;收费站,180200,[],花都区,113.318591,23.45116,113.31315839847394,23.453676585067207,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
BZ7WPA002N,温泉收费站(G45大广高速出口),道路附属设施;收费站;收费站,180200,[],从化区,113.666201,23.638001,113.66103465360032,23.64070055145488,[],广东省,广州市,从化区,道路附属设施,收费站,收费站
B0FFGQ4R0G,金谷收费站(G45大广高速入口东向),道路附属设施;收费站;收费站,180200,[],花都区,113.36135,23.453929,113.35583497450044,23.456368567956133,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
B0FFGSLOPD,温泉收费站(G45大广高速入口),道路附属设施;收费站;收费站,180200,[],从化区,113.666065,23.637999,113.66089886665796,23.64069880914071,[],广东省,广州市,从化区,道路附属设施,收费站,收费站
B0FFGQ4WUF,金谷收费站(G45大广高速出口富力金港城方向),道路附属设施;收费站;收费站,180200,[],花都区,113.361347,23.454556,113.35583193571908,23.45699551433628,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
BZ7YPC003N,吕田收费站(G45大广高速出口),道路附属设施;收费站;收费站,180200,[],从化区,113.93436,23.827777,113.92940934261335,23.830577477740547,[],广东省,广州市,从化区,道路附属设施,收费站,收费站
BZ7YPC003M,吕田收费站(G45大广高速入口),道路附属设施;收费站;收费站,180200,[],从化区,113.934258,23.827956,113.92930741668336,23.83075668449824,[],广东省,广州市,从化区,道路附属设施,收费站,收费站
B0FFGJMP4L,从化服务区(大广高速大庆方向),道路附属设施;服务区;高速服务区,180300,[],从化区,113.647661,23.609664,113.64252406652083,23.612393631696268,[],广东省,广州市,从化区,道路附属设施,服务区,高速服务区
B0FFFV1M3H,从化服务区(大广高速广州方向),道路附属设施;服务区;高速停车区,180302,[],从化区,113.646944,23.610815,113.64180795502548,23.61354595357367,[],广东省,广州市,从化区,道路附属设施,服务区,高速停车区
BZ7UP700V6,机场北收费站(G94珠三角环线高速出口),道路附属设施;收费站;收费站,180200,[],花都区,113.317845,23.451008,113.3124139274271,23.45352599575627,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
B0FFGQ76GS,山前收费站(G45大广高速入口西向),道路附属设施;收费站;收费站,180200,[],花都区,113.384722,23.45667,113.37917977571148,23.45908291481597,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
B0FFH0KTDK,花山收费站(G45大广高速出口),道路附属设施;收费站;收费站,180200,[],花都区,113.292147,23.434215,113.28676467372458,23.4367781267004,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
B0FFGQ7AMB,花山收费站(G45大广高速入口),道路附属设施;收费站;收费站,180200,[],花都区,113.29202,23.434204,113.28663787621858,23.436767309277784,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
B0FFGQB47Q,山前收费站(G45大广高速出口山前大道方向),道路附属设施;收费站;收费站,180200,[],花都区,113.385844,23.455925,113.38030106698372,23.458337190731275,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
B0FFGQ506U,山前收费站(G45大广高速出口山前旅游大道方向),道路附属设施;收费站;收费站,180200,[],花都区,113.388126,23.456618,113.38258164197671,23.4590286708542,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
B00141NEWU,河洞服务区(从莞深高速从化方向),道路附属设施;服务区;高速加油站服务区,180301,[],增城区,113.808866,23.440458,113.80374333221803,23.443106829180568,[],广东省,广州市,增城区,道路附属设施,服务区,高速加油站服务区
BZ7UP700U3,七星收费站(S1广连高速出口),道路附属设施;收费站;收费站,180200,[],花都区,113.374739,23.478075,113.36920436007296,23.48049538132371,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
B00141NEX1,河洞服务区(从莞深高速东莞方向),道路附属设施;服务区;高速服务区,180300,[],增城区,113.808374,23.438718,113.8032501985566,23.441366163559543,[],广东省,广州市,增城区,道路附属设施,服务区,高速服务区
BZ7UP700U4,七星收费站(S1广连高速入口),道路附属设施;收费站;收费站,180200,[],花都区,113.374698,23.47804,113.36916340790482,23.48046042807666,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
B0FFGQ75PY,派潭收费站(S29从莞深高速出口派潭方向),道路附属设施;收费站;收费站,180200,[],增城区,113.773401,23.460982,113.76820236874056,23.46358066269256,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFGQ73ZP,山前收费站(G45大广高速入口赣州方向),道路附属设施;收费站;收费站,180200,[],花都区,113.390451,23.45595,113.38490552449652,23.45835945924897,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
B0FFGQ7ECQ,派潭收费站(S29从莞深高速入口东南向),道路附属设施;收费站;收费站,180200,[],增城区,113.773333,23.46083,113.76813427461126,23.463428617817875,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
BZ7UP800HM,山前收费站(G45大广高速入口),道路附属设施;收费站;收费站,180200,[],花都区,113.392085,23.455114,113.38653891163594,23.45752277282565,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
B0FFGQ70K4,腊圃收费站(S2广河高速出口),道路附属设施;收费站;收费站,180200,[],增城区,113.795607,23.404731,113.79045474395448,23.407362902190663,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFGQ7QFY,花城收费站(G0423乐广高速出口),道路附属设施;收费站;收费站,180200,[],花都区,113.306122,23.486728,113.30071159351606,23.48926450895628,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
B0FFGQAWL5,派潭收费站(S29从莞深高速出口从化方向),道路附属设施;收费站;收费站,180200,[],增城区,113.773221,23.465171,113.76802181084476,23.467769167626816,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFH6KCIE,腊圃收费站(S2广河高速入口),道路附属设施;收费站;收费站,180200,[],增城区,113.795465,23.404805,113.79031241867416,23.40743667833978,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFGQ5JYR,派潭收费站(S29从莞深高速入口西北向),道路附属设施;收费站;收费站,180200,[],增城区,113.773239,23.465299,113.76803982975906,23.467897172706053,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFGQ7W68,小楼收费站(S29从莞深高速出口韶关方向),道路附属设施;收费站;收费站,180200,[],增城区,113.835861,23.393659,113.83081352754635,23.39636449112666,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFGQAB1J,小楼收费站(S29从莞深高速入口西北向),道路附属设施;收费站;收费站,180200,[],增城区,113.834706,23.391963,113.82965552390688,23.394666613595334,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFGQ9PAX,小楼收费站(S29从莞深高速入口东南向),道路附属设施;收费站;收费站,180200,[],增城区,113.835798,23.393585,113.83075036267633,23.39629038571676,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
BZ7TPB005J,小楼收费站(S29从莞深高速出口小楼方向),道路附属设施;收费站;收费站,180200,[],增城区,113.834611,23.391966,113.82956026712688,23.394669434766165,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFGQ5CGE,正果收费站(S2广河高速出口正果方向),道路附属设施;收费站;收费站,180200,[],增城区,113.872011,23.42608,113.86704842230174,23.428838284791503,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFGQAXYZ,正果收费站(S2广河高速入口东北向),道路附属设施;收费站;收费站,180200,[],增城区,113.871974,23.425989,113.8670113561063,23.42874725354729,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFGQ5153,正果收费站(S2广河高速出口正果方向),道路附属设施;收费站;收费站,180200,[],增城区,113.874664,23.422931,113.869706679651,23.42569265809331,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFGQ4MHR,正果收费站(S2广河高速入口西南向),道路附属设施;收费站;收费站,180200,[],S2广河高速119省道出口附近,113.874691,23.423024,113.86973372369158,23.42578567475596,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFGQ59L5,二龙收费站(S2广河高速出口),道路附属设施;收费站;收费站,180200,[],增城区,113.739555,23.385104,113.73433271032664,23.38770477108957,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFFMDRCX,二龙收费站(S2广河高速入口),道路附属设施;收费站;收费站,180200,[],增城区,113.739458,23.385011,113.73423570284054,23.38761182683526,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFGQ4U53,正果南收费站(S29从莞深高速出口),道路附属设施;收费站;收费站,180200,[],增城区,113.857532,23.369529,113.85254168636968,23.37227666253041,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFFMG332,正果南收费站(S29从莞深高速入口),道路附属设施;收费站;收费站,180200,[],增城区,113.857595,23.369683,113.85260482547449,23.372430730304966,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B00141JGE4,正果停车区(广河高速广州方向),道路附属设施;服务区;高速停车区,180302,[],广河高速公路西,113.90387,23.458933,113.89894726643664,23.461705855043075,[],广东省,广州市,增城区,道路附属设施,服务区,高速停车区
B00141JH54,正果停车区(广河高速河源方向),道路附属设施;服务区;高速停车区,180302,[],增城区,113.904996,23.458983,113.90007392484624,23.461755723011446,[],广东省,广州市,增城区,道路附属设施,服务区,高速停车区
B0FFGQACRQ,双凤收费站(S16佛清从高速出口),道路附属设施;收费站;收费站,180200,[],从化区,113.676404,23.506077,113.6712305202773,23.508749476842123,[],广东省,广州市,从化区,道路附属设施,收费站,收费站
B0FFGQ6X31,增城收费站(S29从莞深高速入口),道路附属设施;收费站;收费站,180200,[],增城区,113.851037,23.311577,113.8460346392898,23.31432737839755,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFGQAHHW,增城收费站(S29从莞深高速出口),道路附属设施;收费站;收费站,180200,[],增城区,113.850972,23.312092,113.84596944256616,23.314842134717296,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
BZ7ZPC0028,地派收费站(G45大广高速出口),道路附属设施;收费站;收费站,180200,[],从化区,114.004781,23.845635,113.99968834647842,23.848264514964853,[],广东省,广州市,从化区,道路附属设施,收费站,收费站
BZ7ZPC0027,地派收费站(G45大广高速入口),道路附属设施;收费站;收费站,180200,[],从化区,114.004927,23.845744,113.99983396696892,23.848373111254183,[],广东省,广州市,从化区,道路附属设施,收费站,收费站
B0FFGQIKI3,王子山收费站(G0423乐广高速入口东向),道路附属设施;收费站;收费站,180200,[],花都区,113.251705,23.594022,113.24634929321552,23.59661471598067,[],广东省,广州市,花都区,道路附属设施,收费站,收费站
B00140TWGV,瓦窑岗服务区(京港澳高速深圳方向),道路附属设施;服务区;高速服务区,180300,[],从化区,113.462168,23.612678,113.45670328002969,23.61516379609457,[],广东省,广州市,从化区,道路附属设施,服务区,高速服务区
B00141IC82,瓦窑岗服务区(京港澳高速北京方向),道路附属设施;服务区;高速服务区,180300,[],从化区,113.463673,23.61352,113.4582125510426,23.61600959860348,[],广东省,广州市,从化区,道路附属设施,服务区,高速服务区
B0FFFE1GLX,鳌头收费站(G4京港澳高速出口),道路附属设施;收费站;收费站,180200,[],从化区,113.472617,23.583409,113.46718577198754,23.58591911680291,[],广东省,广州市,从化区,道路附属设施,收费站,收费站
B0FFH6KC6F,鳌头收费站(G4京港澳高速入口),道路附属设施;收费站;收费站,180200,[],从化区,113.472409,23.583506,113.466977109125,23.58601556051084,[],广东省,广州市,从化区,道路附属设施,收费站,收费站
BZ7WP70023,服务区(建设中),道路附属设施;服务区;高速服务区,180300,[],从化区,113.318793,23.627741,113.31334782821054,23.630260121238663,[],广东省,广州市,从化区,道路附属设施,服务区,高速服务区
BZ7WP70022,服务区(佛清从高速从化方向)(建设中),道路附属设施;服务区;高速服务区,180300,[],从化区,113.318252,23.626566,113.31280801332326,23.62908598511208,[],广东省,广州市,从化区,道路附属设施,服务区,高速服务区
B0FFGQ75B6,石头收费站(G94珠三角环线高速出口),道路附属设施;收费站;收费站,180200,[],增城区,113.772623,23.182283,113.76744184854758,23.18494860162756,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFFMD8IB,石头收费站(G94珠三角环线高速入口),道路附属设施;收费站;收费站,180200,[],增城区,113.772611,23.182157,113.7674298388993,23.18482263865213,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
BZ7RPB00BY,荔湖收费站(G35济广高速出口),道路附属设施;收费站;收费站,180200,[],增城区,113.818631,23.208787,113.81354920129938,23.211509490200804,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
BZ7RPB00BX,荔湖收费站(G35济广高速入口),道路附属设施;收费站;收费站,180200,[],增城区,113.818673,23.208914,113.81359130485532,23.21163652339928,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
BZ7QPB01QP,收费站(S18花莞高速出口),道路附属设施;收费站;收费站,180200,[],增城区,113.756294,23.158487,113.75109516679512,23.16115295078529,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
BZ7QPB01QQ,收费站(S18花莞高速入口),道路附属设施;收费站;收费站,180200,[],增城区,113.756268,23.158541,113.75106914121488,23.16120692388716,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFGQAHN6,三江收费站(G35济广高速入口东向),道路附属设施;收费站;收费站,180200,[],增城区,113.860497,23.201729,113.85552457570108,23.204528757830847,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFGQ9B3T,三江收费站(G35济广高速出口三江方向),道路附属设施;收费站;收费站,180200,[],三江出口(G35济广高速出口东向)附近,113.860501,23.201772,113.85552858206898,23.2045717483524,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFGQB4G9,三江收费站(G35济广高速出口三江方向),道路附属设施;收费站;收费站,180200,[],增城区,113.858362,23.20534,113.85338438725034,23.20813523838101,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFGQ5K6N,三江收费站(G35济广高速入口西向),道路附属设施;收费站;收费站,180200,[],增城区,113.858376,23.205399,113.85339841625108,23.208194238898454,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFGQAU9V,增城收费站(G94珠三角环线高速出口),道路附属设施;收费站;收费站,180200,[],增城区,113.79448,23.230919,113.7893368041715,23.23359283646129,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFGWD7N3,增城收费站(G94珠三角环线高速入口),道路附属设施;收费站;收费站,180200,[],增城区,113.794448,23.231122,113.78930471949508,23.233795721223427,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFHO62CT,荔城服务区,道路附属设施;服务区;高速服务区,180300,[],G94珠三角环线高速与荔城服务区交叉口北240米,113.785421,23.238048,113.78025835335345,23.240707192994048,[],广东省,广州市,增城区,道路附属设施,服务区,高速服务区
B0FFHO62WE,荔城服务区,道路附属设施;服务区;高速服务区,180300,[],增城区,113.784104,23.237357,113.7789388509762,23.240014826101767,[],广东省,广州市,增城区,道路附属设施,服务区,高速服务区
B0FFGQ4VVS,仙村收费站(G35济广高速出口),道路附属设施;收费站;收费站,180200,[],增城区,113.726929,23.197171,113.7217207212292,23.19983186359624,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFH0M64Q,仙村收费站(G35济广高速入口),道路附属设施;收费站;收费站,180200,[],增城区,113.726785,23.197069,113.7215767802331,23.19973002391617,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
BZ7QPA0139,仙村收费站(广园快速路出口花莞高速方向),道路附属设施;收费站;收费站,180200,[],增城区,113.719803,23.152526,113.71460120401804,23.155210617969672,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
BZ7QPA013A,仙村收费站(S18花莞高速出口南向),道路附属设施;收费站;收费站,180200,[],增城区,113.718454,23.152339,113.71325308486604,23.15502518720634,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
BZ7SPB00FZ,荔城收费站(G94珠三角环线高速出口),道路附属设施;收费站;收费站,180200,[],增城区,113.771809,23.251817,113.7666219989732,23.25445785565536,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
BZ7SPB00G3,荔城收费站(G94珠三角环线高速入口),道路附属设施;收费站;收费站,180200,[],增城区,113.771558,23.25179,113.7663706321961,23.25443066559496,[],广东省,广州市,增城区,道路附属设施,收费站,收费站
B0FFH6KCHW,榄核收费站(G1508广州绕城高速出口),道路附属设施;收费站;收费站,180200,[],南沙区,113.349856,22.861117,113.34440103487762,22.863775163749228,[],广东省,广州市,南沙区,道路附属设施,收费站,收费站
B0FFH6KCC7,榄核收费站(G1508广州绕城高速入口),道路附属设施;收费站;收费站,180200,[],南沙区,113.349812,22.860929,113.3443571278468,22.863587313095447,[],广东省,广州市,南沙区,道路附属设施,收费站,收费站
B0FFGQ7ORK,沙湾收费站(S39东新高速出口),道路附属设施;收费站;收费站,180200,[],番禺区,113.300379,22.888174,113.29501964630168,22.89091177546316,[],广东省,广州市,番禺区,道路附属设施,收费站,收费站
B0FFF9IA4C,沙湾收费站(S39东新高速入口),道路附属设施;收费站;收费站,180200,[],番禺区,113.300347,22.888055,113.29498771109073,22.89079287537758,[],广东省,广州市,番禺区,道路附属设施,收费站,收费站
B0FFH0KTXM,禺山收费站(S39东新高速入口),道路附属设施;收费站;收费站,180200,[],番禺区,113.3036,22.939004,113.29823141759069,22.941715375334773,[],广东省,广州市,番禺区,道路附属设施,收费站,收费站
