id,name,type,typecode,biztype,address,gcj02_x,gcj02_y,wgs84_x,wgs84_y,tel,pname,cityname,adname,大类,中类,小类
B0FFGAD11I,威灵顿KTV,体育休闲服务;娱乐场所;KTV|购物服务;购物相关场所;购物相关场所,080302|060000,[],嘉文大厦东莞长安嘉文旁边,113.822986,22.803213,113.8179424,22.8061083,[],广东省,东莞市,东莞市,体育休闲服务,娱乐场所,KTV
B0FFIGQH7H,落脚点CLUB,体育休闲服务;娱乐场所;酒吧|购物服务;购物相关场所;购物相关场所,080304|060000,[],新风路9号101室,114.019316,23.058728,114.0142398,23.0613747,13825797919,广东省,东莞市,东莞市,体育休闲服务,娱乐场所,酒吧
B0KDR408PY,竞博足球精品,体育休闲服务;运动场馆;足球场|购物服务;购物相关场所;购物相关场所,080105|060000,[],大朗镇竹园二路52号乐琪食品3栋5楼502,113.94001,22.967589,113.93511,22.9704863,[],广东省,东莞市,东莞市,体育休闲服务,运动场馆,足球场
B0KDTN29D2,澄海贝趣童玩,体育休闲服务;休闲场所;游乐场|购物服务;专卖店;专营店,080501|061200,[],大朗镇竹园二路52号乐琪食品3栋5楼502,113.94001,22.967589,113.93511,22.9704863,[],广东省,东莞市,东莞市,体育休闲服务,休闲场所,游乐场
B0FFI1NR14,廉江士多,体育休闲服务;运动场馆;台球厅|购物服务;便民商店/便利店;便民商店/便利店,080113|060200,[],常平镇松柏塘碧华路,113.998248,23.003266,113.9932279,23.0059995,18926851901,广东省,东莞市,东莞市,体育休闲服务,运动场馆,台球厅
B0FFH24ECW,新濠天地,体育休闲服务;娱乐场所;酒吧|购物服务;购物相关场所;购物相关场所,080304|060000,[],木棆工业村横路与木棆工业村二路交叉口西20米,113.988213,22.982684,113.9832195,22.9854566,[],广东省,东莞市,东莞市,体育休闲服务,娱乐场所,酒吧
B0FFM56P3E,中烨趣乐城(皇家公馆1期店),体育休闲服务;休闲场所;游乐场|购物服务;商场;商场,080501|060100,[],东坑镇皇家公馆,113.935643,22.996599,113.9307455,22.9994907,0769-83889666,广东省,东莞市,东莞市,体育休闲服务,休闲场所,游乐场
B0FFFYGW1K,雀友全自动麻将桌,体育休闲服务;娱乐场所;娱乐场所|购物服务;专卖店;专营店,080300|061200,[],桥光大道与商业街交叉口西40米,114.07957,23.007486,114.0744107,23.010034,0769-81088880;13532337000,广东省,东莞市,东莞市,体育休闲服务,娱乐场所,娱乐场所
B0JU49EM4K,酒魁音乐餐吧,体育休闲服务;娱乐场所;酒吧|购物服务;专卖店;烟酒专卖店,080304|061210,[],天鹅湖花园西北门西100米,113.9927,22.982224,113.9876954,22.9849834,[],广东省,东莞市,东莞市,体育休闲服务,娱乐场所,酒吧
B0FFIPDUXC,foes GOLFBAR,体育休闲服务;娱乐场所;酒吧|购物服务;购物相关场所;购物相关场所,080304|060000,[],新世纪添一居3号门旁,113.933618,22.928444,113.9287266,22.9313678,[],广东省,东莞市,东莞市,体育休闲服务,娱乐场所,酒吧
B0HBGUFIJY,沁心庄园,体育休闲服务;休闲场所;休闲场所|购物服务;购物相关场所;购物相关场所,080500|060000,[],富盈·加州阳光海岸花园东2门旁,114.078647,22.915924,114.0734939,22.9185119,[],广东省,东莞市,东莞市,体育休闲服务,休闲场所,休闲场所
B03018NTG5,盛世98,体育休闲服务;娱乐场所;酒吧|体育休闲服务;娱乐场所;KTV|购物服务;购物相关场所;购物相关场所,080304|080302|060000,[],樟木头镇东城路2号(御景花园大门口对面),114.092049,22.916502,114.0868973,22.919082,0769-82179288;0769-82179888;13412862600,广东省,东莞市,东莞市,体育休闲服务,娱乐场所,酒吧
B0FFHH37Y4,景泰KTV(景泰时代广场),体育休闲服务;娱乐场所;KTV|购物服务;商场;普通商场,080302|060102,[],寮步镇红荔路8号景泰时代广场4层,113.883157,22.989976,113.8782422,22.9928886,0769-82393333;0769-82399888,广东省,东莞市,东莞市,体育休闲服务,娱乐场所,KTV
B0FFFRR39S,伙伴(河滨创业街店),体育休闲服务;娱乐场所;酒吧|购物服务;购物相关场所;购物相关场所,080304|060000,[],南环路66.68号,113.988204,22.966764,113.9832116,22.9695435,[],广东省,东莞市,东莞市,体育休闲服务,娱乐场所,酒吧
B0FFFRLVYX,天福(东方商业街店),体育休闲服务;运动场馆;跆拳道场馆|购物服务;便民商店/便利店;便民商店/便利店,080119|060200,[],碧园路41号,113.883809,22.990286,113.8788952,22.993199,18625666805,广东省,东莞市,东莞市,体育休闲服务,运动场馆,跆拳道场馆
B0KBR5MNOT,麦芽堂精酿工作室,体育休闲服务;娱乐场所;酒吧|购物服务;专卖店;专营店,080304|061200,[],板石大街与新城大道交叉口西南60米,114.005653,22.969884,114.0006163,22.9726095,[],广东省,东莞市,东莞市,体育休闲服务,娱乐场所,酒吧
B03018REWG,长盛影音,体育休闲服务;娱乐场所;酒吧|购物服务;家电电子卖场;数码电子,080304|060306,[],美景大道与富民大道交汇处新世纪长盛广场F1层,113.928433,22.931626,113.923545,22.9345552,[],广东省,东莞市,东莞市,体育休闲服务,娱乐场所,酒吧
B0FFFPWGJT,花样年华(工业路店),体育休闲服务;娱乐场所;KTV|购物服务;服装鞋帽皮具店;服装鞋帽皮具店,080302|061100,[],桥头镇工业路402号,114.09724,23.017543,114.0920845,23.0200789,[],广东省,东莞市,东莞市,体育休闲服务,娱乐场所,KTV
B0H0VZ12NK,慕尚潮流夜店,体育休闲服务;娱乐场所;夜总会|购物服务;便民商店/便利店;便民商店/便利店,080301|060200,[],桥头镇桥光大道宏达三街48(工商银行对面),114.093524,23.016132,114.0883664,23.018669,13537079101,广东省,东莞市,东莞市,体育休闲服务,娱乐场所,夜总会
B0FFHHGYTM,审美桌球名酒茗茶,体育休闲服务;运动场馆;台球厅|购物服务;专卖店;专营店,080113|061200,[],石碣镇石单南路53号,113.80612,23.098864,113.8010131,23.1016067,[],广东省,东莞市,东莞市,体育休闲服务,运动场馆,台球厅
B0GRO76A8T,智聚硅谷体育城(装修中),体育休闲服务;运动场馆;运动场所|购物服务;体育用品店;体育用品店|商务住宅;商务住宅相关;商务住宅相关,080100|060900|120000,[],莞城街道40号,113.757669,23.034732,113.7524796,23.0374495,13380134590,广东省,东莞市,东莞市,体育休闲服务,运动场馆,运动场所
B0FFGDEHA1,大都汇量版风尚KTV(东城温塘店),体育休闲服务;娱乐场所;KTV|购物服务;服装鞋帽皮具店;服装鞋帽皮具店|商务住宅;商务住宅相关;商务住宅相关,080302|061100|120000,[],东城街道温塘温周路305号,113.822176,23.039336,113.8171148,23.042133,[],广东省,东莞市,东莞市,体育休闲服务,娱乐场所,KTV
B0JRYD5QR8,精酿鲜啤酒栈,体育休闲服务;娱乐场所;酒吧|购物服务;专卖店;烟酒专卖店,080304|061210,[],振兴东五横路与兴隆街交叉口东20米,113.721313,23.076284,113.7161154,23.0789982,13537084002,广东省,东莞市,东莞市,体育休闲服务,娱乐场所,酒吧
B0FFG4B8OE,宝宝乐园(万江路),体育休闲服务;休闲场所;游乐场|购物服务;专卖店;儿童用品店,080501|061207,[],广泰路113号华南MALL3层,113.726014,23.033884,113.7208169,23.0366117,0769-88778866,广东省,东莞市,东莞市,体育休闲服务,休闲场所,游乐场
B0FFILA880,向上派篮球馆(东城店),体育休闲服务;运动场馆;篮球场馆|购物服务;购物相关场所;购物相关场所,080104|060000,[],东城街道东城中路芳桂园侧(天翔商业区1号)捷力羽毛球馆内,113.779194,23.041858,113.7740328,23.0445869,[],广东省,东莞市,东莞市,体育休闲服务,运动场馆,篮球场馆
B03017V3MV,乐方城,体育休闲服务;娱乐场所;娱乐场所|购物服务;服装鞋帽皮具店;服装鞋帽皮具店,080300|061100,[],东宝路157号,113.784829,23.041017,113.7796783,23.0437527,[],广东省,东莞市,东莞市,体育休闲服务,娱乐场所,娱乐场所
B0KB6C8HUY,童趣天地,体育休闲服务;休闲场所;游乐场|购物服务;专卖店;儿童用品店,080501|061207,[],莞温路与振兴路交叉口西北100米,113.792568,23.0419,113.7874331,23.0446455,[],广东省,东莞市,东莞市,体育休闲服务,休闲场所,游乐场
B0K6CCYKO3,Sender(寰宇汇金中心9号楼A座店),体育休闲服务;娱乐场所;酒吧|购物服务;服装鞋帽皮具店;服装鞋帽皮具店,080304|061100,[],东莞大道428号寰宇汇金中心9号楼A座F41层,113.730882,22.981277,113.725687,22.9840236,[],广东省,东莞市,东莞市,体育休闲服务,娱乐场所,酒吧
B0HALL7RGB,阳光武道(阳光海岸3期店),体育休闲服务;运动场馆;跆拳道场馆|购物服务;专卖店;儿童用品店|科教文化服务;培训机构;培训机构,080119|061207|141400,[],万江街道万江区阳光海岸3期26栋B铺,113.713159,23.026602,113.7079704,23.0293469,[],广东省,东莞市,东莞市,体育休闲服务,运动场馆,跆拳道场馆
B0FFI1VI49,冠宇体育,体育休闲服务;运动场馆;运动场所|购物服务;体育用品店;体育用品店,080100|060900,[],沙田阇西沿河路32号,113.612115,22.903521,113.6070552,22.9064756,[],广东省,东莞市,东莞市,体育休闲服务,运动场馆,运动场所
B0KDPXDQ71,NEW·S宝库,体育休闲服务;娱乐场所;娱乐场所|购物服务;专卖店;专营店,080300|061200,[],下坝二坊与下坝一坊交叉口南140米,113.730385,23.022823,113.7251873,23.025552,[],广东省,东莞市,东莞市,体育休闲服务,娱乐场所,娱乐场所
B03018QQ48,功夫龙欢乐亲子城蹦乐园(中信商业广场店),体育休闲服务;休闲场所;游乐场|购物服务;专卖店;儿童用品店,080501|061207,[],长泰路470号中信商业广场号功夫龙亲子城201号3层,113.762045,22.997737,113.7568624,23.0004721,0769-89974687;18002928029,广东省,东莞市,东莞市,体育休闲服务,休闲场所,游乐场
B0FFGZHZFB,菲力蒲健身俱乐部,体育休闲服务;运动场馆;健身中心|购物服务;购物相关场所;购物相关场所,080111|060000,[],厚街镇涌口富民路华伟四方改装城3-4层,113.640031,22.92844,113.6349488,22.9313537,13712323212,广东省,东莞市,东莞市,体育休闲服务,运动场馆,健身中心
B0HG093OFT,冠杰高球休闲体验馆,体育休闲服务;体育休闲服务场所;体育休闲服务场所|购物服务;购物相关场所;购物相关场所,080000|060000,[],汀环路东13号,113.71695,22.929897,113.7117649,22.9326788,13798877878,广东省,东莞市,东莞市,体育休闲服务,体育休闲服务场所,体育休闲服务场所
B0KAH91RBQ,毛孩子的时光机,体育休闲服务;休闲场所;游乐场|购物服务;专卖店;专营店,080501|061200,[],宏远路与下墩兴隆路交叉口东南100米,113.731868,23.011096,113.7266708,23.013829,[],广东省,东莞市,东莞市,体育休闲服务,休闲场所,游乐场
B0K6VH0NRH,小酒馆世界啤酒超市,体育休闲服务;娱乐场所;酒吧|购物服务;专卖店;烟酒专卖店,080304|061210,[],南城富民商业步行街与莞太路交叉口西北60米,113.734233,23.004756,113.7290359,23.0074902,[],广东省,东莞市,东莞市,体育休闲服务,娱乐场所,酒吧
B0HR6580PZ,DY酒吧(茂和购物中心店),体育休闲服务;娱乐场所;酒吧|购物服务;购物相关场所;购物相关场所,080304|060000,[],厚街镇三屯村中心大路东一街2号之一201室,113.679217,22.959755,113.6740755,22.9625848,[],广东省,东莞市,东莞市,体育休闲服务,娱乐场所,酒吧
B0FFH5D0MQ,十三世纪,体育休闲服务;娱乐场所;酒吧|购物服务;购物相关场所;购物相关场所,080304|060000,[],大岭山镇新世纪领居金印路113号,113.833412,22.906645,113.8283898,22.90952,0769-81883238,广东省,东莞市,东莞市,体育休闲服务,娱乐场所,酒吧
B0FFKPJVUV,小冠军体能篮球馆,体育休闲服务;运动场馆;运动场所|购物服务;体育用品店;体育用品店,080100|060900,[],镇田中路20号2楼整层,114.170876,22.697145,114.1658887,22.6998894,13829139551,广东省,东莞市,东莞市,体育休闲服务,运动场馆,运动场所
B0HK7DJPUN,XINDI新地酒吧(凤岗店),体育休闲服务;娱乐场所;酒吧|购物服务;购物相关场所;购物相关场所,080304|060000,[],凤岗镇财富新地大厦沃尔玛购物广场一楼,114.144128,22.747542,114.1390674,22.7502243,0769-89330795,广东省,东莞市,东莞市,体育休闲服务,娱乐场所,酒吧
B0FFHHJXXE,权记钓鱼场,体育休闲服务;休闲场所;垂钓园|购物服务;专卖店;专营店,080502|061200,[],塘厦镇清湖头红嵁路8号,114.104765,22.771922,114.0996321,22.7745569,13794813430,广东省,东莞市,东莞市,体育休闲服务,休闲场所,垂钓园
B0FFHKMKD4,浩娱乐牌具扑克麻将机,体育休闲服务;娱乐场所;棋牌室|购物服务;专卖店;专营店,080306|061200,[],塘厦镇沿河东路11号(塘厦天桥旁)宝仁医院对面,114.104192,22.812085,114.0990559,22.8147059,13431158111,广东省,东莞市,东莞市,体育休闲服务,娱乐场所,棋牌室
B0J1PD1V7O,皇朝世纪专柜,体育休闲服务;娱乐场所;KTV|购物服务;服装鞋帽皮具店;服装鞋帽皮具店,080302|061100,[],塘厦镇凤凰岗居委会光辉家具城,114.114087,22.775799,114.1089654,22.778437,[],广东省,东莞市,东莞市,体育休闲服务,娱乐场所,KTV
B0FFIVS4HK,蛤地社区综合服务中心,体育休闲服务;休闲场所;休闲场所|生活服务;生活服务场所;生活服务场所,080500|070000,[],新南路31号,113.731164,22.967063,113.72596984809202,22.96981549953848,0769-26984332,广东省,东莞市,东莞市,体育休闲服务,休闲场所,休闲场所
B0GKSHKUSC,香香瑜伽(茶园商场店),体育休闲服务;运动场馆;健身中心|生活服务;美容美发店;美容美发店,080111|071100,[],茶园商场京山店东门旁,113.846914,23.09413,113.84191538300392,23.09694971261887,[],广东省,东莞市,东莞市,体育休闲服务,运动场馆,健身中心
B0KBR5JWPH,龙之道私人工作室,体育休闲服务;运动场馆;健身中心|生活服务;美容美发店;美容美发店,080111|071100,[],塘城路与塘城东路交叉口南40米,113.711287,23.016449,113.7061007444116,23.01920077054508,[],广东省,东莞市,东莞市,体育休闲服务,运动场馆,健身中心
B0KAR7H0QL,摩可多减脂中心,体育休闲服务;运动场馆;健身中心|生活服务;生活服务场所;生活服务场所,080111|070000,[],新田南路与新兴北路交叉口东北40米,113.665397,23.001666,113.66027423383376,23.004504060230147,[],广东省,东莞市,东莞市,体育休闲服务,运动场馆,健身中心
B0FFGDQ1SL,道滘镇南城村居家养老服务站,体育休闲服务;度假疗养场所;疗养院|生活服务;生活服务场所;生活服务场所,080402|070000,[],南中路与东安路三十七巷交叉口东40米,113.663725,22.995963,113.6586052011327,22.998806683615587,[],广东省,东莞市,东莞市,体育休闲服务,度假疗养场所,疗养院
B0J03B1IQH,东莞南城新雅园网点,体育休闲服务;娱乐场所;网吧|生活服务;生活服务场所;生活服务场所,080308|070000,[],雅园工业区路与雅园产业园区中心路交叉口东北100米,113.761822,22.980786,113.7566402800316,22.98352833881998,[],广东省,东莞市,东莞市,体育休闲服务,娱乐场所,网吧
B0FFI81A4I,蒸汽谷电竞馆(西太隆广场店),体育休闲服务;娱乐场所;网吧|生活服务;生活服务场所;生活服务场所,080308|070000,[],西太隆村西太隆大街心相连超市2楼,113.631829,22.885677,113.62675835179093,22.888619875622304,15017000229,广东省,东莞市,东莞市,体育休闲服务,娱乐场所,网吧
B0FFHFRO05,源创沐足KTV(江南店),体育休闲服务;娱乐场所;KTV|生活服务;洗浴推拿场所;洗浴推拿场所,080302|071400,[],中堂镇江南市场,113.650857,23.116049,113.64574844360288,23.118865043226087,[],广东省,东莞市,东莞市,体育休闲服务,娱乐场所,KTV
B03018J6PW,朝歌量贩式KTV(中堂店),体育休闲服务;娱乐场所;KTV|生活服务;洗浴推拿场所;洗浴推拿场所,080302|071400,[],中堂镇中新广场精品一楼,113.651351,23.089997,113.64624346146256,23.09282296411729,0769-81132188,广东省,东莞市,东莞市,体育休闲服务,娱乐场所,KTV
B0FFFPNODB,休闲驿站,体育休闲服务;休闲场所;休闲场所|生活服务;洗浴推拿场所;洗浴推拿场所,080500|071400,[],滨江路石碣公园,113.801296,23.098823,113.79617730067596,23.10155769596476,[],广东省,东莞市,东莞市,体育休闲服务,休闲场所,休闲场所
B03018IWSF,龙的传人俱乐部(忠维路店),体育休闲服务;娱乐场所;娱乐场所|生活服务;洗浴推拿场所;洗浴推拿场所,080300|071400,[],忠维路与桃园街交叉口西南60米,113.851201,23.106022,113.84621248418526,23.10884415432108,[],广东省,东莞市,东莞市,体育休闲服务,娱乐场所,娱乐场所
B0J11Z86VT,傲雪棋内衣店,体育休闲服务;运动场馆;健身中心|生活服务;美容美发店;美容美发店,080111|071100,[],道滘镇小河路8号彼岸花园二期1栋103室,113.675196,23.009752,113.67005739685588,23.01256789276001,13686162688,广东省,东莞市,东莞市,体育休闲服务,运动场馆,健身中心
B0FFF2X2RN,江滨花园住客会所,体育休闲服务;娱乐场所;娱乐场所|住宿服务;旅馆招待所;旅馆招待所|生活服务;生活服务场所;生活服务场所,080300|100200|070000,[],江滨大道,113.729484,23.041743,113.72428527929328,23.04446449910173,[],广东省,东莞市,东莞市,体育休闲服务,娱乐场所,娱乐场所
B0FFG2QYLE,大脚鱼游泳俱乐部,体育休闲服务;运动场馆;游泳馆|生活服务;婴儿服务场所;婴儿游泳馆,080110|072001,[],松毛岭街北区9号楼,113.789916,23.04598,113.78477519700516,23.048720062556374,0769-22034133;0769-22039433,广东省,东莞市,东莞市,体育休闲服务,运动场馆,游泳馆
B0KBN4D0DJ,浪漫女子运动抗衰塑形馆,体育休闲服务;运动场馆;健身中心|生活服务;美容美发店;美容美发店,080111|071100,[],胜和建设路与贝丘路交叉口西南120米,113.738177,23.024124,113.73297867855617,23.026847782471723,[],广东省,东莞市,东莞市,体育休闲服务,运动场馆,健身中心
B0FFJ361XD,净普拉提工作室(万科金域华庭店),体育休闲服务;体育休闲服务场所;体育休闲服务场所|生活服务;生活服务场所;生活服务场所,080000|070000,[],金域华庭2栋,113.768832,23.030451,113.76365551373922,23.033175838250468,13431155435,广东省,东莞市,东莞市,体育休闲服务,体育休闲服务场所,体育休闲服务场所
B0H35C5NF1,紫宸足疗养生会所(正家购物广场店),体育休闲服务;休闲场所;休闲场所|生活服务;洗浴推拿场所;洗浴推拿场所,080500|071400,[],银山商业街13号正家购物广场F1层,113.78197,23.038724,113.77681403023335,23.04145729542819,[],广东省,东莞市,东莞市,体育休闲服务,休闲场所,休闲场所
B0J1ZMC91G,巅峰奇迹(民盈·国贸城店),体育休闲服务;影剧院;电影院|生活服务;生活服务场所;生活服务场所,080601|070000,[],民盈国贸中心(鸿福路地铁站G1口步行190米),113.762655,23.012463,113.75747209111174,23.01519202226268,13751257121,广东省,东莞市,东莞市,体育休闲服务,影剧院,电影院
B0KAURN14U,尚境会所,体育休闲服务;体育休闲服务场所;体育休闲服务场所|生活服务;生活服务场所;生活服务场所,080000|070000,[],鼎峰尚境3期西门北160米,113.806545,23.01894,113.80144439585816,23.021717495127515,[],广东省,东莞市,东莞市,体育休闲服务,体育休闲服务场所,体育休闲服务场所
B0JAYU7LMU,东莞·伽美塑形美容管理中心,体育休闲服务;运动场馆;健身中心|生活服务;美容美发店;美容美发店,080111|071100,[],莞太路与福岗路交叉口北140米,113.68273,22.952142,113.67758364692456,22.954968486990342,13532381382,广东省,东莞市,东莞市,体育休闲服务,运动场馆,健身中心
B0FFH0VOK6,盟鼎健身(总部),体育休闲服务;运动场馆;健身中心|生活服务;洗浴推拿场所;洗浴推拿场所,080111|071400,[],玉屏路11号领尚购物广场F4层,113.828389,22.9059,113.82335330422391,22.90876582629099,0769-88656888,广东省,东莞市,东莞市,体育休闲服务,运动场馆,健身中心
B0FFFZ9J7O,夜晴天,体育休闲服务;娱乐场所;酒吧|生活服务;洗浴推拿场所;洗浴推拿场所,080304|071400,[],厚街镇汀山村汀山广场路百悦商业中心F1,113.705656,22.931596,113.70048088614342,22.934392156183176,0769-33276333,广东省,东莞市,东莞市,体育休闲服务,娱乐场所,酒吧
B0J12C2UJX,嘉然会所(华粤广场店),体育休闲服务;娱乐场所;娱乐场所|生活服务;洗浴推拿场所;洗浴推拿场所,080300|071400,[],华粤广场北门旁,113.846547,22.853173,113.84156306540751,22.856093533273626,[],广东省,东莞市,东莞市,体育休闲服务,娱乐场所,娱乐场所
B0FFGJ2XLM,龙兴休闲会所(上场路),体育休闲服务;休闲场所;休闲场所|生活服务;洗浴推拿场所;洗浴推拿场所,080500|071400,[],大岭山镇华兴街上场商业大厦,113.845066,22.897009,113.84007540524205,22.89990943521731,0769-83351518,广东省,东莞市,东莞市,体育休闲服务,休闲场所,休闲场所
B03018QKR5,K沙龙体验式KTV(石龙大华店),体育休闲服务;娱乐场所;KTV|生活服务;美容美发店;美容美发店,080302|071100,[],石龙镇红棉路1号大华广场2层,113.847879,23.109118,113.84288188126187,23.11193318566165,0769-81706222;0769-81706333,广东省,东莞市,东莞市,体育休闲服务,娱乐场所,KTV
B0FFIA7L1X,万紫千红,体育休闲服务;娱乐场所;KTV|生活服务;洗浴推拿场所;洗浴推拿场所,080302|071400,[],博美人民北路121号富丽来国际酒店3楼,113.679388,22.840139,113.67425406220543,22.8430173105651,0769-85111668;15881015117,广东省,东莞市,东莞市,体育休闲服务,娱乐场所,KTV
B0FFIKNI3G,肌肉工作室,体育休闲服务;运动场馆;健身中心|生活服务;生活服务场所;生活服务场所,080111|070000,[],长安镇锦绣路2号金利安大厦7层,113.797648,22.814429,113.79253941814792,22.817275836324352,0769-82198782,广东省,东莞市,东莞市,体育休闲服务,运动场馆,健身中心
B0FFHM7UV5,网络居,体育休闲服务;娱乐场所;网吧|生活服务;生活服务场所;生活服务场所,080308|070000,[],福海路三巷与福海路交叉口东南40米,113.741153,22.780995,113.73597118172964,22.783815360554044,[],广东省,东莞市,东莞市,体育休闲服务,娱乐场所,网吧
B0FFIPS5QZ,桃花岛KTV(袁山贝综合市场店),体育休闲服务;娱乐场所;KTV|生活服务;洗浴推拿场所;洗浴推拿场所,080302|071400,[],常平镇袁山贝综合市场二楼,113.975346,22.948397,113.97038551741548,22.95122152720758,0769-82988996,广东省,东莞市,东莞市,体育休闲服务,娱乐场所,KTV
B03018PSGR,爱琴海会所,体育休闲服务;休闲场所;休闲场所|生活服务;洗浴推拿场所;洗浴推拿场所|体育休闲服务;娱乐场所;娱乐场所,080500|071400|080300,[],常平镇常马路元江元段51-55号,114.030926,22.97948,114.02582878544874,22.982128713300927,0769-82533888,广东省,东莞市,东莞市,体育休闲服务,休闲场所,休闲场所
B0K675AKCM,亲子游乐派对儿童健康管理,体育休闲服务;休闲场所;休闲场所|生活服务;生活服务场所;生活服务场所,080500|070000,[],板湖聚富路与板湖北一街交叉口西北60米,114.018286,22.921912,114.0132212275332,22.92462038570509,[],广东省,东莞市,东莞市,体育休闲服务,休闲场所,休闲场所
B0FFI0BGU6,小天使婴幼儿游泳馆(茶山店),体育休闲服务;运动场馆;游泳馆|生活服务;生活服务场所;生活服务场所,080110|070000,[],茶山镇下朗草塘五街19号(微咖啡对面),113.871839,23.072423,113.86689912018149,23.07528913513632,[],广东省,东莞市,东莞市,体育休闲服务,运动场馆,游泳馆
B030103OKW,金色年华(彩虹路),体育休闲服务;娱乐场所;KTV|生活服务;美容美发店;美容美发店,080302|071100,[],茶山镇彩虹路68号,113.870406,23.068981,113.8654635131403,23.07184689323276,[],广东省,东莞市,东莞市,体育休闲服务,娱乐场所,KTV
B0FFH2UPOF,怡悦KTV(凫山店),体育休闲服务;娱乐场所;KTV|生活服务;洗浴推拿场所;洗浴推拿场所,080302|071400,[],寮步镇凫山村祥兴街68号,113.903484,22.980755,113.89859200012376,22.983678959375183,[],广东省,东莞市,东莞市,体育休闲服务,娱乐场所,KTV
B0GKGD6RLC,新起点休闲中心,体育休闲服务;休闲场所;休闲场所|生活服务;洗浴推拿场所;洗浴推拿场所,080500|071400,[],大朗镇金朗中路188号,113.938878,22.948625,113.93398045982066,22.95153227573044,[],广东省,东莞市,东莞市,体育休闲服务,休闲场所,休闲场所
B0FFHLTC09,中国体育彩票(东门商业街店),体育休闲服务;娱乐场所;棋牌室|生活服务;彩票彩券销售点;彩票彩券销售点,080306|071800,[],大朗镇蔡边村政通路232号,113.948298,22.933411,113.9433897551973,22.93630760502316,[],广东省,东莞市,东莞市,体育休闲服务,娱乐场所,棋牌室
B0FFI8L4JJ,商旅沐足(万和百货店),体育休闲服务;娱乐场所;KTV|生活服务;洗浴推拿场所;洗浴推拿场所,080302|071400,[],石新路381号万和百货樟木头店F1层,114.089011,22.911453,114.0838585773779,22.914036118219265,[],广东省,东莞市,东莞市,体育休闲服务,娱乐场所,KTV
