B0FFM5H6WM,公共厕所,公共设施;公共厕所;公共厕所,200300,[],高壆路与高溪东路交叉口东南60米,113.327008,23.44647,113.32155841188316,23.448971090449994,[],广东省,广州市,花都区,公共设施,公共厕所,公共厕所
B0H6MNDLRH,公共厕所,公共设施;公共厕所;公共厕所,200300,[],金谷南路,113.354682,23.42342,113.34918004113617,23.42587339112905,[],广东省,广州市,花都区,公共设施,公共厕所,公共厕所
B0G0YDL5IX,双龙飞舞-公共厕所,公共设施;公共厕所;公共厕所,200300,[],广州融创乐园内(东侧),113.243781,23.429512,113.23843658392238,23.432107181825184,[],广东省,广州市,花都区,公共设施,公共厕所,公共厕所
B0FFM71SCP,公共厕所,公共设施;公共厕所;公共厕所,200300,[],花都大道辅路与花安东路交叉口西北120米,113.309015,23.436834,113.30360246947944,23.439369593184995,[],广东省,广州市,花都区,公共设施,公共厕所,公共厕所
B0HRV7WNXX,公共厕所,公共设施;公共厕所;公共厕所,200300,[],大岭头街与平石东路交叉口东南380米,113.243952,23.418721,113.23860834013516,23.42131762569178,[],广东省,广州市,花都区,公共设施,公共厕所,公共厕所
B0H0XU4NDV,公共厕所(暂停营业),公共设施;公共厕所;公共厕所,200300,[],洛场村洛场街,113.283667,23.44247,113.27829659352231,23.445043347605942,[],广东省,广州市,花都区,公共设施,公共厕所,公共厕所
B0JBMR0LA4,公共厕所,公共设施;公共厕所;公共厕所,200300,[],花都大道424号,113.361856,23.423124,113.35634232551826,23.425566282963675,[],广东省,广州市,花都区,公共设施,公共厕所,公共厕所
B0FFHLT4ZM,公共厕所(暂停营业),公共设施;公共厕所;公共厕所,200300,[],三凤凤翔街与米坳大街交叉口东80米,113.31105,23.428736,113.30563405422195,23.431268932534348,[],广东省,广州市,花都区,公共设施,公共厕所,公共厕所
B00141JACQ,公共厕所(暂停营业),公共设施;公共厕所;公共厕所,200300,[],花安东路附近,113.310675,23.435706,113.30525931283849,23.43823876740202,[],广东省,广州市,花都区,公共设施,公共厕所,公共厕所
B00141ICXV,公共厕所,公共设施;公共厕所;公共厕所,200300,[],商业大道中国石化加油站(龙口站),113.259614,23.398058,113.25426902935862,23.400656534648288,[],广东省,广州市,花都区,公共设施,公共厕所,公共厕所
B0JK06N7C7,锦锋集装箱移动厕所,公共设施;公共厕所;公共厕所,200300,[],龙口北二街与106国道交叉口西100米,113.259497,23.401484,113.25415185351044,23.404082029573534,[],广东省,广州市,花都区,公共设施,公共厕所,公共厕所
B0H33BOSBA,公共厕所,公共设施;公共厕所;公共厕所,200300,[],花和路与水厂北路交叉口西40米,113.260143,23.388303,113.25479842881924,23.39090297135757,[],广东省,广州市,花都区,公共设施,公共厕所,公共厕所
B0FFGLNM5A,公共厕所,公共设施;公共厕所;公共厕所,200300,[],花和路与水厂北路交叉口西南40米,113.260161,23.388113,113.2548164325981,23.39071299735308,[],广东省,广州市,花都区,公共设施,公共厕所,公共厕所
B0FFHLT02P,公共厕所,公共设施;公共厕所;公共厕所,200300,[],729乡道南50米,113.288866,23.390566,113.28349171779848,23.393139987736784,[],广东省,广州市,花都区,公共设施,公共厕所,公共厕所
B0JRSMNM3P,前进街公共厕所,公共设施;公共厕所;公共厕所,200300,[],平安二路22号,113.261179,23.380711,113.25583439910692,23.383311899862377,[],广东省,广州市,花都区,公共设施,公共厕所,公共厕所
B00141JQ22,公共厕所,公共设施;公共厕所;公共厕所,200300,[],尚光路与尚光中街交叉口北140米,113.288389,23.408044,113.28301424117764,23.41061581823397,[],广东省,广州市,花都区,公共设施,公共厕所,公共厕所
B0HRVL3ITF,公共厕所,公共设施;公共厕所;公共厕所,200300,[],清布十二队十一巷与清布十二队前街交叉口北480米,113.25331,23.388426,113.24796794947927,23.39102774494717,[],广东省,广州市,花都区,公共设施,公共厕所,公共厕所
B00141JUJX,公共厕所,公共设施;公共厕所;公共厕所,200300,[],东湖街与尚光路交叉口北40米,113.291398,23.405972,113.28601878146551,23.40854000880726,[],广东省,广州市,花都区,公共设施,公共厕所,公共厕所
B0J3DUI77V,公共厕所,公共设施;公共厕所;公共厕所,200300,[],迎宾大道163-119号星港国际A3栋107商铺旁,113.247725,23.386956,113.24238373475757,23.38955815534112,[],广东省,广州市,花都区,公共设施,公共厕所,公共厕所
B0FFJH8ZYY,公共厕所(广州白云国际机场T1航站楼),公共设施;公共厕所;公共厕所,200300,[],机场大道东888号广州白云国际机场T1航站楼2F层,113.299066,23.391297,113.29367500594856,23.39385585177803,[],广东省,广州市,花都区,公共设施,公共厕所,公共厕所
B0FFHJZW6E,无障碍洗手间(广州白云国际机场T1航站楼),公共设施;公共厕所;残障洗手间/无障碍洗手间,200303,[],机场大道东888号广州白云国际机场T1航站楼3F层,113.299462,23.391299,113.29407030887596,23.39385721994428,[],广东省,广州市,花都区,公共设施,公共厕所,残障洗手间/无障碍洗手间
B0FFG40CB1,女洗手间(广州白云国际机场T1航站楼),公共设施;公共厕所;女洗手间,200302,[],机场大道东888号广州白云国际机场T1航站楼3F层,113.299413,23.391321,113.2940213937965,23.39387929451784,[],广东省,广州市,花都区,公共设施,公共厕所,女洗手间
B0FFG40CB0,男洗手间(广州白云国际机场T1航站楼),公共设施;公共厕所;男洗手间,200301,[],机场大道东888号广州白云国际机场T1航站楼3F层,113.299517,23.391294,113.29412521215347,23.3938521328271,[],广东省,广州市,花都区,公共设施,公共厕所,男洗手间
B0FFLJ2N3A,公共厕所,公共设施;公共厕所;公共厕所,200300,[],凤凰村凤北一路与凤凰村河畔东路交叉口东20米,113.250562,23.411155,113.24521890271092,23.41375333295864,[],广东省,广州市,花都区,公共设施,公共厕所,公共厕所
B0FFKBWAJS,女洗手间(广州白云国际机场T1航站楼),公共设施;公共厕所;女洗手间,200302,[],机场大道东888号广州白云国际机场T1航站楼3F层,113.298636,23.387468,113.29324601978374,23.39002819428845,[],广东省,广州市,花都区,公共设施,公共厕所,女洗手间
B0FFHJZW54,公用电话(广州白云国际机场T1航站楼),公共设施;公用电话;公用电话,200200,[],机场大道东888号广州白云国际机场T1航站楼3F层,113.298494,23.38747,113.2931042673888,23.39003041826787,[],广东省,广州市,花都区,公共设施,公用电话,公用电话
B0FFKBWAJZ,无障碍洗手间(广州白云国际机场T1航站楼),公共设施;公共厕所;残障洗手间/无障碍洗手间,200303,[],机场大道东888号广州白云国际机场T1航站楼3F层,113.29869,23.38747,113.29329992531952,23.39003010851681,[],广东省,广州市,花都区,公共设施,公共厕所,残障洗手间/无障碍洗手间
B0FFKBWAK0,男洗手间(广州白云国际机场T1航站楼),公共设施;公共厕所;男洗手间,200301,[],机场大道东888号广州白云国际机场T1航站楼3F层,113.298739,23.387468,113.29334883980654,23.39002803129966,[],广东省,广州市,花都区,公共设施,公共厕所,男洗手间
B0FFJH8ZZ1,公共厕所(广州白云国际机场T1航站楼),公共设施;公共厕所;公共厕所,200300,[],机场大道东888号广州白云国际机场T1航站楼2F层,113.298897,23.38753,113.2935065590488,23.39008977000135,[],广东省,广州市,花都区,公共设施,公共厕所,公共厕所
B0FFHBVX5F,男洗手间(广州白云国际机场T1航站楼),公共设施;公共厕所;男洗手间,200301,[],机场大道东888号广州白云国际机场T1航站楼2F层,113.29909,23.387693,113.29369920941264,23.390252434869577,[],广东省,广州市,花都区,公共设施,公共厕所,男洗手间
B0FFHBVX5G,女洗手间(广州白云国际机场T1航站楼),公共设施;公共厕所;女洗手间,200302,[],机场大道东888号广州白云国际机场T1航站楼2F层,113.299177,23.387699,113.29378605613825,23.39025829532509,[],广东省,广州市,花都区,公共设施,公共厕所,女洗手间
B0H2GOUN5S,婴儿换洗间/哺乳室/母婴室(广州白云国际机场T1航站楼),公共设施;公共厕所;婴儿换洗间/哺乳室/母婴室,200304,[],机场大道东888号广州白云国际机场T1航站楼3F层,113.300158,23.390774,113.29476511163432,23.393331191639994,[],广东省,广州市,花都区,公共设施,公共厕所,婴儿换洗间/哺乳室/母婴室
B0FFHJZW6A,公共厕所(广州白云国际机场T1航站楼),公共设施;公共厕所;公共厕所,200300,[],机场大道东888号广州白云国际机场T1航站楼3F层,113.300145,23.390771,113.29475213496308,23.39332821312356,[],广东省,广州市,花都区,公共设施,公共厕所,公共厕所
B0FFG40CBF,男洗手间(广州白云国际机场T1航站楼),公共设施;公共厕所;男洗手间,200301,[],机场大道东888号广州白云国际机场T1航站楼3F层,113.297506,23.383468,113.29211825127445,23.38603067597473,[],广东省,广州市,白云区,公共设施,公共厕所,男洗手间
B0ID77NJTK,铁通公话超市,公共设施;公共设施;公共设施,200000,[],滘心旧庄大街与滘心庄后南北巷交叉口西北40米,113.218768,23.230119,113.21342150733024,23.23274438276568,[],广东省,广州市,白云区,公共设施,公共设施,公共设施
B0FFK5XCIN,广东科贸职业学院应急避护场所,公共设施;公共设施;公共设施,200000,[],庆丰石庆路与朝阳莘丰路交叉口东120米,113.215534,23.215004,113.21018491030604,23.21763082199208,[],广东省,广州市,白云区,公共设施,公共设施,公共设施
B0ID77KGRH,岗亭公共厕所,公共设施;公共厕所;公共厕所,200300,[],红星街十一巷与红星街交叉口西北100米,113.224937,23.216374,113.21959737922144,23.219010289644952,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFHJZZ5Y,广州白云湖公园公共厕所,公共设施;公共厕所;公共厕所,200300,[],滘心大道(白云湖公园),113.225733,23.228734,113.22039321912504,23.23136677116097,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFH98E4U,公共厕所,公共设施;公共厕所;公共厕所,200300,[],白云湖云湖西环路9号,113.227104,23.224981,113.22176557704915,23.227616216525018,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFH9ARVZ,石门街红星亭岗社区应急避险场所,公共设施;紧急避难场所;紧急避难场所,200400,[],红星街与红星街十一巷交叉口北150米,113.224982,23.216432,113.2196424139092,23.219068310265804,[],广东省,广州市,白云区,公共设施,紧急避难场所,紧急避难场所
B0HGT79R0S,公共厕所,公共设施;公共厕所;公共厕所,200300,[],滘心路1号,113.221908,23.235864,113.21656430737268,23.23849078049783,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFHEKSP8,公共厕所,公共设施;公共厕所;公共厕所,200300,[],鸦岗东布顶大街与鸦岗东布大街交叉口东20米,113.198173,23.23044,113.192798444585,23.23303669493089,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0GK9LRPA3,公话超市,公共设施;公用电话;公用电话,200200,[],红星亭岗街与刘家直街交叉口南20米,113.228973,23.216998,113.22363651237902,23.219637455211984,[],广东省,广州市,白云区,公共设施,公用电话,公用电话
B0J2HK38CI,公话超市,公共设施;公用电话;公用电话,200200,[],刘家直街与红星亭岗街交叉口东北20米,113.228989,23.21721,113.22365250953052,23.219849394048147,[],广东省,广州市,白云区,公共设施,公用电话,公用电话
B0FFLGWEFC,公共厕所,公共设施;公共厕所;公共厕所,200300,[],庆丰纺织一路与庆丰一路交叉口东南80米,113.222344,23.208831,113.21700254466828,23.211467468276343,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFHPU48P,男洗手间(庆丰财智广场),公共设施;公共厕所;男洗手间,200301,[],庆丰广场路6号庆丰财智广场3层,113.226015,23.211479,113.22067661362924,23.21411795533023,[],广东省,广州市,白云区,公共设施,公共厕所,男洗手间
B0FFHPU48E,男洗手间(庆丰财智广场),公共设施;公共厕所;男洗手间,200301,[],庆丰广场路6号肯德基2层,113.226534,23.211659,113.22119602252032,23.21429833921076,[],广东省,广州市,白云区,公共设施,公共厕所,男洗手间
B0FFHEKVBH,公共厕所,公共设施;公共厕所;公共厕所,200300,[],沙场路与鸦岗中路交叉口西北20米,113.196173,23.228118,113.19079533456782,23.230712176764605,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFHLT1YH,公共厕所,公共设施;公共厕所;公共厕所,200300,[],鸦岗中路与鸦岗西歧社街交叉口西20米,113.19492,23.22618,113.18954038067676,23.22877272799728,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFL6NCD8,庆丰报亭,公共设施;报刊亭;报刊亭,200100,[],庆丰广场路庆丰商业广场,113.227442,23.211243,113.22210476396435,23.21388324521383,[],广东省,广州市,白云区,公共设施,报刊亭,报刊亭
B0I3TCC6FX,庆丰报亭,公共设施;报刊亭;报刊亭,200100,[],庆丰广场路与庆丰公园路交叉口东北80米,113.227678,23.21133,113.22234093870092,23.213970407606407,[],广东省,广州市,白云区,公共设施,报刊亭,报刊亭
B0J6JCACHO,红星党建公园公共厕所,公共设施;公共厕所;公共厕所,200300,[],浮山东约大街2号,113.232726,23.219483,113.2273917653271,23.222124233995835,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0J27Z0D0Y,公共厕所,公共设施;公共厕所;公共厕所,200300,[],滘心中街7号,113.226239,23.236879,113.2208990861714,23.23950949278939,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0JDHP8599,公共厕所,公共设施;公共厕所;公共厕所,200300,[],白兰路与浮山东约大街交叉口东南40米,113.2328,23.220055,113.22746576927888,23.22269608397576,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFH19EWC,白云湖公共厕所,公共设施;公共厕所;公共厕所,200300,[],白云湖大道1号,113.231507,23.231243,113.22617124492967,23.233879434330632,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFKCXH5U,公共厕所,公共设施;公共厕所;公共厕所,200300,[],白云湖云湖西环路11号,113.233092,23.227934,113.22775740444284,23.230572580396288,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFF2Y34N,公共厕所,公共设施;公共厕所;公共厕所,200300,[],庆丰纺织一路庆丰精品服装街,113.223562,23.206613,113.2182218230732,23.209251436419,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFMDO4KP,白云湖-公共厕所,公共设施;公共厕所;公共厕所,200300,[],石井大道与白云湖绿道交叉口东南160米,113.232914,23.229698,113.227579185194,23.23233587419474,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFHUKJPQ,公共卫生间,公共设施;公共厕所;公共厕所,200300,[],鸦岗南便街与崇庆街交叉口东80米,113.193741,23.229017,113.1883592017284,23.231606763671827,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFM3HCLJ,公话超市,公共设施;公用电话;公用电话,200200,[],219乡道与庆丰兴隆海口基街交叉口东南180米,113.210295,23.195041,113.2049407246429,23.19766822980089,[],广东省,广州市,白云区,公共设施,公用电话,公用电话
B0FFM9T2FK,公共厕所,公共设施;公共厕所;公共厕所,200300,[],后岗北街与后岗西街交叉口西北240米,113.221533,23.189942,113.21619203604872,23.192584449480783,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFKWITGO,公共厕所,公共设施;公共厕所;公共厕所,200300,[],凤凰大道二横路与凰岗凤凰大街交叉口北100米,113.219115,23.197827,113.21377105041276,23.20046402730093,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B00141I03S,公共厕所,公共设施;公共厕所;公共厕所,200300,[],黄边福门街,113.274089,23.224628,113.26874475040972,23.227261945667824,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFLAUVGV,公共厕所,公共设施;公共厕所;公共厕所,200300,[],庆槎路与凤凰路交叉口西南120米,113.225664,23.194656,113.2203264554032,23.19730065559405,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFGAOBGO,公共厕所,公共设施;公共厕所;公共厕所,200300,[],旭日幼儿园(喜相逢大酒楼西北),113.271712,23.22568,113.26637001837857,23.228315605062853,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFLAI6TF,公共厕所,公共设施;公共厕所;公共厕所,200300,[],东约新街与凰岗东约大街交叉口西南140米,113.221591,23.199776,113.21624943086194,23.20241493802733,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFLOYSJ4,公共厕所,公共设施;公共厕所;公共厕所,200300,[],黄边北路与黄边中街交叉口东南40米,113.276042,23.226195,113.2706955737229,23.22882661270645,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0IAL7304X,公共厕所,公共设施;公共厕所;公共厕所,200300,[],槎头天枢北路嘉忠物流中心,113.228042,23.186176,113.22270690517934,23.188825762296048,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFHLT5GN,公共厕所,公共设施;公共厕所;公共厕所,200300,[],鹤边员村南街与鹤北街交叉口东北20米,113.26861,23.220322,113.26327112398413,23.22296177527834,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B00141IKKI,公共厕所,公共设施;公共厕所;公共厕所,200300,[],彭西大街天大网吧对面,113.278892,23.229838,113.27354207043142,23.232465529570952,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFMF2M4Y,公共厕所,公共设施;公共厕所;公共厕所,200300,[],凰岗东约大街与凰岗东涌路交叉口西南100米,113.222946,23.199888,113.21760571096576,23.20252824472666,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0G2KOYQ9Z,嘉禾广场-男洗手间,公共设施;公共厕所;公共厕所,200300,[],嘉禾街8号嘉禾广场F3,113.274071,23.231873,113.2687262803325,23.23450451550998,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFH115ZJ,男洗手间(嘉禾广场),公共设施;公共厕所;男洗手间,200301,[],嘉禾街8号嘉禾广场F3层,113.274064,23.231881,113.26871928697167,23.234512519051155,[],广东省,广州市,白云区,公共设施,公共厕所,男洗手间
B0FFHLT244,公共厕所,公共设施;公共厕所;公共厕所,200300,[],嘉禾街8号嘉禾广场F3,113.274852,23.232427,113.26950643119956,23.23505762607274,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFGLQ7VZ,公共厕所,公共设施;公共厕所;公共厕所,200300,[],潭村北约牌坊一巷潭村宿舍,113.229689,23.190909,113.22435476919894,23.193558295100075,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0I1V5VXDH,槎龙公厕,公共设施;公共厕所;公共厕所,200300,[],西槎路与槎头万龙街交叉口西100米,113.228317,23.182321,113.22298236857144,23.18497240925565,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFHK3UT3,公共厕所,公共设施;公共厕所;公共厕所,200300,[],西槎路与槎头万龙街交叉口西60米,113.228674,23.182309,113.2233396304402,23.18496069406663,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFHLT0E5,公共厕所,公共设施;公共厕所;公共厕所,200300,[],广花一路加油站(鹤边军民西路),113.263133,23.221442,113.25779801717177,23.224084682007888,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0H1Z79NAB,公共厕所,公共设施;公共厕所;公共厕所,200300,[],增槎路与槎溪南路交叉口西160米,113.224419,23.17695,113.21908158207503,23.17960007097666,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFLAV2UO,洗手间,公共设施;公共厕所;公共厕所,200300,[],浅水南三巷广大服饰商贸城A-H座,113.226591,23.198563,113.22125394932932,23.20120704494157,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFM9RB4G,公共厕所,公共设施;公共厕所;公共厕所,200300,[],金沙洲白云儿童公园金沙洲滨江公园(环洲三路东),113.211415,23.173332,113.20606364945742,23.17596876541629,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0JK7ROL27,公共厕所,公共设施;公共厕所;公共厕所,200300,[],鹤泰路与鹤泰路一巷交叉口西南100米,113.269302,23.21443,113.26396293928757,23.217071323406017,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFHLSXY8,公共厕所,公共设施;公共厕所;公共厕所,200300,[],[],113.227147,23.178079,113.22181176582784,23.18073104248824,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFM3W0RT,公话超市,公共设施;公用电话;公用电话,200200,[],鹤边鹤北西街一横巷与鹤北南街交叉口东北20米,113.264868,23.217844,113.25953212551968,23.22048699653899,[],广东省,广州市,白云区,公共设施,公用电话,公用电话
B0FFHLSXZD,公共厕所,公共设施;公共厕所;公共厕所,200300,[],马岗广场路马岗文化广场,113.227493,23.199321,113.22215660527677,23.20196552530616,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFHK2OS0,公共厕所,公共设施;公共厕所;公共厕所,200300,[],广花一路与鹤边军民西路交叉口西100米,113.261962,23.220877,113.25662775505666,23.22352043795076,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFK271V4,广州市白云艺术中学应急避护场所,公共设施;公共设施;公共设施,200000,[],嘉禾街百花岭北街63号广州市白云艺术中学附近,113.274432,23.233573,113.2690867931154,23.23620362484364,[],广东省,广州市,白云区,公共设施,公共设施,公共设施
B0FFHBU3WD,广州市白云艺术中学应急避难场所,公共设施;紧急避难场所;紧急避难场所,200400,[],百花岭北街与嘉禾新街交叉口北100米,113.274432,23.233579,113.26908679271072,23.23620962284412,[],广东省,广州市,白云区,公共设施,紧急避难场所,紧急避难场所
B0JUVAU7Q0,公共厕所,公共设施;公共厕所;公共厕所,200300,[],彭上东街43号,113.281171,23.231233,113.27581817639482,23.23385759330351,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B00141IKKF,公共厕所,公共设施;公共厕所;公共厕所,200300,[],106国道附近,113.278602,23.233852,113.27325214355072,23.236478488377774,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0IUYRI0KJ,公话超市,公共设施;公用电话;公用电话,200200,[],江夏北十四巷与九社大街交叉口西南40米,113.277643,23.21168,113.27229575657812,23.214315051658453,[],广东省,广州市,白云区,公共设施,公用电话,公用电话
B0H6ODQSE9,公话超市,公共设施;公用电话;公用电话,200200,[],江夏北十四巷与九社大街交叉口西南40米,113.277737,23.211539,113.27238965793468,23.21417400634908,[],广东省,广州市,白云区,公共设施,公用电话,公用电话
B0FFH2YBPG,公共厕所,公共设施;公共厕所;公共厕所,200300,[],夏花一路与广花一路交叉口西80米,113.260185,23.229653,113.25485112452472,23.23229420963914,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B00141K65C,公共厕所,公共设施;公共厕所;公共厕所,200300,[],鹤龙一路与106国道交叉口北100米,113.265332,23.211597,113.25999622338432,23.21424190688453,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFHD05N5,公共厕所,公共设施;公共厕所;公共厕所,200300,[],鹤龙一路与云康北路交叉口西北100米,113.264831,23.211769,113.25949555992396,23.21441413344569,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0FFF2LZ7N,公共厕所,公共设施;公共厕所;公共厕所,200300,[],夏茅商业大街与夏茅向东大街交叉口东40米,113.256703,23.222508,113.25137112876232,23.225152773994285,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
B0JK7HP52Y,公共厕所,公共设施;公共厕所;公共厕所,200300,[],江夏东一路与江夏东北街交叉口北60米,113.27945,23.208939,113.27410081048896,23.211573144293865,[],广东省,广州市,白云区,公共设施,公共厕所,公共厕所
