id,name,type,typecode,biztype,address,gcj02_x,gcj02_y,wgs84_x,wgs84_y,tel,pname,cityname,adname,大类,中类,小类
B0JG2N6PRL,八戒出行(大岭山大环村送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],大环村大环村,113.790466,22.913681,113.78533506706358,22.916478490915168,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0JUCNU2LD,八戒出行(虎门镇大程科技园送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],大程科技园,113.711307,22.853882,113.7061314616386,22.85670175168512,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0J6BC1R58,184,虚拟数据;虚拟数据;虚拟数据,980000,[],环岗荔园街与环冈振兴街交叉口东440米,113.721098,22.92392,113.7159106010368,22.926699694277275,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0JG2N8UVS,八戒出行(银瓶山森林公园送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],银瓶山森林公园银瓶山森林公园,114.233749,22.899397,114.22888809413726,22.902162629884472,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0JG2N87PF,八戒出行(银瓶山森林公园谢岗景区送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],银瓶山森林公园谢岗景区东莞市银瓶山森林公园谢岗景区,114.233749,22.899397,114.22888809413726,22.902162629884472,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0JG2NACU6,八戒出行(东莞市银瓶山森林公园谢岗景区送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],银瓶山森林公园谢岗景区东莞市银瓶山森林公园谢岗景区,114.233749,22.899397,114.22888809413726,22.902162629884472,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0JUCNTN8P,八戒出行(清溪镇铁场村送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],铁场村村民委员会铁场村村民委员会,114.215366,22.855322,114.21047798639736,22.858088460160467,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0JU3NY6R1,八戒出行(银瓶山森林公园清溪景区送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],银瓶山森林公园清溪景区,114.167646,22.879082,114.1626381199662,22.88175893321113,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0JDCN1JIJ,丁丁租车-清溪石田工业区取车点,虚拟数据;虚拟数据;虚拟数据,980000,[],清溪林场石田工业区,114.182862,22.852852,114.17789706341236,22.85556791937731,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0JUZN0MGM,八戒出行(清溪镇清溪林场石田工业区送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],清溪林场石田工业区,114.182862,22.852852,114.17789706341236,22.85556791937731,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0JDCNZ6Z6,丁丁租车-清溪上元工业区取车点,虚拟数据;虚拟数据;虚拟数据,980000,[],清溪镇上元工业区东莞华登塑胶制品有限公司,114.166109,22.855739,114.161098461518,22.85842225919716,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0JG2NBMMZ,八戒出行(银瓶山森林公园清溪景区送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],银瓶山森林公园清溪景区停车场银瓶山森林公园清溪景区停车场,114.160949,22.873181,114.15592339235616,22.87584776630263,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0JUTN27X2,八戒出行(清溪镇金奕工业园送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],金奕工业园金奕工业园,114.167568,22.856154,114.16256139968856,22.858839847258555,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0JUTN2FND,八戒出行(清溪镇上元工业区送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],上元工业区上元工业区,114.166139,22.855635,114.16112854973407,22.85831835605597,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0JUCNVCZY,八戒出行(清溪镇松岗村送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],松岗村村委会松岗村村委会,114.160201,22.853407,114.15517467818496,22.856080155315915,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0JUTNYTRZ,八戒出行(清溪镇金田工业园送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],金田工业园金田工业园,114.161543,22.853663,114.1565202588507,22.856338534341653,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0JDUNDUHL,八戒出行(清溪镇松岗村村委会送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],松岗村村委会,114.160201,22.853407,114.15517467818496,22.856080155315915,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0JUDNXX3Z,八戒出行(虎门镇富马工业区送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],富马工业区,113.711173,22.853641,113.70599759808314,22.856461024457115,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0JUTN6VTA,八戒出行(清溪镇东莞清溪保税物流中心送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],东莞清溪保税物流中心东莞清溪保税物流中心,114.151192,22.854968,114.14614196286492,22.857624436292483,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0J67NMU8G,旺缘租车(东莞虎门店)科盈工业园,虚拟数据;虚拟数据;虚拟数据,980000,[],科盈工业园科盈工业园,113.707838,22.853806,113.70266576119565,22.8566305816797,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0JUDNWUHJ,八戒出行(虎门镇赤岗工业区送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],赤岗工业区,113.710894,22.853754,113.70571884345976,22.85657435598977,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0JRRNOAK0,丁丁租车永利达送车点,虚拟数据;虚拟数据;虚拟数据,980000,[],永利达科技园永利达科技园,113.801178,22.91684,113.79607098821826,22.919652246154907,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0JUTN2UYX,八戒出行(大岭山镇大岭村送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],大环村村委会大环村村委会,113.790351,22.913613,113.78521982938088,22.916410361779075,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0JUCNUI2R,八戒出行(虎门科盈工业园送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],科盈工业园科盈工业园,113.70825,22.854108,113.70307733157136,22.8569318781639,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0JR7NBPP8,八戒出行(厚街慕思新工业园)送取车点,虚拟数据;虚拟数据;虚拟数据,980000,[],慕思新工业园慕思新工业园,113.700715,22.915087,113.69554654056364,22.917897683289866,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0JUMNUDLJ,八戒出行(厚街慕思新工业园送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],慕思新工业园慕思新工业园,113.700715,22.915087,113.69554654056364,22.917897683289866,[],广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
B0JGBN2PP5,新联达净化科技有限公司,虚拟数据;虚拟数据;虚拟数据,980000,[],虎门镇新达路10号,113.696666,22.860803,113.69150611154018,22.86364226890471,18376975723,广东省,东莞市,东莞市,虚拟数据,虚拟数据,虚拟数据
