id,name,type,typecode,biztype,address,gcj02_x,gcj02_y,wgs84_x,wgs84_y,tel,pname,cityname,adname,大类,中类,小类
B0J3LN2N52,悟能租车(兴富华土石方机械工程有限公司送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],兴富华土石方机械工程有限公司,114.019997,22.747328,114.01493955511688,22.75009622784053,[],广东省,深圳市,龙华区,虚拟数据,虚拟数据,虚拟数据
B0J3LN0Y9D,悟能租车(观澜草莓采摘园送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],观澜草莓采摘园,114.026777,22.748529,114.02170392784816,22.75127783085413,[],广东省,深圳市,龙华区,虚拟数据,虚拟数据,虚拟数据
B0J3LN3VTW,悟能租车(知音文创产业园送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],龙华区知音文创产业园,114.02426,22.74559,114.01919278106904,22.748346689745645,[],广东省,深圳市,龙华区,虚拟数据,虚拟数据,虚拟数据
B0JR1NNOVF,公寓民宿型公寓,虚拟数据;虚拟民宿;虚拟民宿,980100,[],龙西五联路24-1号嘉恒居嘉恒居公寓,114.240947,22.746969,114.2361040127028,22.749793575245324,"4006888215,294150",广东省,深圳市,龙岗区,虚拟数据,虚拟民宿,虚拟民宿
B0JR1NNPQT,宽敞舒适精装一室,虚拟数据;虚拟民宿;虚拟民宿,980100,[],五联路24号南1栋,114.240978,22.746803,114.23613505390104,22.74962763630176,"4006888215,294150",广东省,深圳市,龙岗区,虚拟数据,虚拟民宿,虚拟民宿
B0JR1NOIT3,龙西五联精装公寓大单间,虚拟数据;虚拟民宿;虚拟民宿,980100,[],五联路24号南1栋,114.240978,22.746803,114.23613505390104,22.74962763630176,"4006888215,294150",广东省,深圳市,龙岗区,虚拟数据,虚拟民宿,虚拟民宿
B0JR1NM9LZ,温馨精装采光好温馨舒适民宿,虚拟数据;虚拟民宿;虚拟民宿,980100,[],五联路24号南1栋,114.240978,22.746803,114.23613505390104,22.74962763630176,"4006888215,294150",广东省,深圳市,龙岗区,虚拟数据,虚拟民宿,虚拟民宿
B0JR3N3TPE,元安租车,虚拟数据;虚拟数据;虚拟数据,980000,[],先烈路,114.254141,22.756165,114.24930684412335,22.758987859244264,13713592385,广东省,深圳市,龙岗区,虚拟数据,虚拟数据,虚拟数据
B0JR1NQ7AP,龙西五联大发社区 精装公寓 家电齐全 带电梯,虚拟数据;虚拟民宿;虚拟民宿,980100,[],龙岗街道五联路24-1号,114.241035,22.746914,114.23619210303345,22.74973862138563,"4006888215,294150",广东省,深圳市,龙岗区,虚拟数据,虚拟民宿,虚拟民宿
B0JDVGQTKM,小紫的民宿(龙岗中心区1号店),虚拟数据;虚拟民宿;虚拟民宿,980100,[],五联路24号南1栋,114.240978,22.746803,114.23613505390104,22.74962763630176,"4006888215,,294150",广东省,深圳市,龙岗区,虚拟数据,虚拟民宿,虚拟民宿
B0JUKGWZTO,小紫的民宿(龙岗中心区19号店),虚拟数据;虚拟民宿;虚拟民宿,980100,[],五联路24号南1栋,114.240978,22.746803,114.23613505390104,22.74962763630176,"4006888215,,294150",广东省,深圳市,龙岗区,虚拟数据,虚拟民宿,虚拟民宿
B0JUKGNKAR,小紫的民宿(龙岗中心区20号店),虚拟数据;虚拟民宿;虚拟民宿,980100,[],五联路24号南1栋,114.240978,22.746803,114.23613505390104,22.74962763630176,"4006888215,,294150",广东省,深圳市,龙岗区,虚拟数据,虚拟民宿,虚拟民宿
B0JB2BXJBJ,深圳市仁恒梦公寓(龙岗中心区59号店),虚拟数据;虚拟民宿;虚拟民宿,980100,[],连心路南顺通驾校北侧移民新村,114.230497,22.747937,114.22564140646936,22.75075576767699,"4006888215,,263837",广东省,深圳市,龙岗区,虚拟数据,虚拟民宿,虚拟民宿
B0J3FN05ZU,八戒出行(翔东工业园送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],翔东工业园,114.258495,22.760309,114.25366209114894,22.763129475815745,[],广东省,深圳市,龙岗区,虚拟数据,虚拟数据,虚拟数据
B0K66NT6V1,深圳单骑,虚拟数据;虚拟数据;虚拟数据,980000,[],四海汽配,113.857577,22.551384,113.85263967389898,22.55439872914324,4006261666,广东省,深圳市,宝安区,虚拟数据,虚拟数据,虚拟数据
B0J6BUYZ26,西乡佳鸿世界名车送车点-千途出行,虚拟数据;虚拟数据;虚拟数据,980000,[],佳鸿世界名车送车点-千途出行,113.854319,22.562195,113.84937319232542,22.56520361310817,[],广东省,深圳市,宝安区,虚拟数据,虚拟数据,虚拟数据
B0J29NY88Q,八戒出行(宝安第一外国语学校),虚拟数据;虚拟数据;虚拟数据,980000,[],宝安第一外国语学校,113.860937,22.562806,113.8560067211667,22.565824838980912,[],广东省,深圳市,宝安区,虚拟数据,虚拟数据,虚拟数据
B0J3FN3K4Q,八戒出行塑动产业园送取车点,虚拟数据;虚拟数据;虚拟数据,980000,[],塑动产业园,114.229393,22.614295,114.22454433313774,22.617144528619303,[],广东省,深圳市,龙岗区,虚拟数据,虚拟数据,虚拟数据
B0J3FN4E7S,八戒出行(易事达工业园送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],易事达工业园,114.227122,22.613491,114.22226999383814,22.616338853184253,[],广东省,深圳市,龙岗区,虚拟数据,虚拟数据,虚拟数据
B0J6BC1QD9,西坑中心公园送车点,虚拟数据;虚拟数据;虚拟数据,980000,[],园山街道宝桐北路,114.223491,22.61953,114.21863278803716,22.6223736261252,[],广东省,深圳市,龙岗区,虚拟数据,虚拟数据,虚拟数据
B0J2RNA7I7,八戒出行(龙岗西坑社区送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],西坑社区,114.222907,22.618912,114.21804784578494,22.621755165220208,[],广东省,深圳市,龙岗区,虚拟数据,虚拟数据,虚拟数据
B0J2RN787K,八戒出行(龙岗西埔社区送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],西坑社区居委会,114.222907,22.618912,114.21804784578494,22.621755165220208,[],广东省,深圳市,龙岗区,虚拟数据,虚拟数据,虚拟数据
B0J6BUWC5K,宝尊租车横岗分店,虚拟数据;虚拟数据;虚拟数据,980000,[],园山街道富康路,114.216954,22.628454,114.21208354860558,22.63128917176833,[],广东省,深圳市,龙岗区,虚拟数据,虚拟数据,虚拟数据
B0J6BC3I3H,弘升租车-横岗店,虚拟数据;虚拟数据;虚拟数据,980000,[],深圳市弘升汽车服务有限公司,114.21699,22.628608,114.21211960709508,22.63144318630105,[],广东省,深圳市,龙岗区,虚拟数据,虚拟数据,虚拟数据
B0J3LN4B8G,悟能租车(盐田国际西坑送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],盐田国际西坑堆场,114.217978,22.62169,114.21310990463196,22.62452751267369,[],广东省,深圳市,龙岗区,虚拟数据,虚拟数据,虚拟数据
B0J64LRO0Q,深圳弘升租车(横岗分店),虚拟数据;虚拟数据;虚拟数据,980000,[],园山街道沿河路9号H栋,114.217032,22.628544,114.21216169078824,22.63137924631,[],广东省,深圳市,龙岗区,虚拟数据,虚拟数据,虚拟数据
B0J6BUVWV0,利捷深圳布吉店,虚拟数据;虚拟数据;虚拟数据,980000,[],园山街道富康路,114.216994,22.628617,114.21212361410755,22.6314521893472,[],广东省,深圳市,龙岗区,虚拟数据,虚拟数据,虚拟数据
B0J2RN48H1,八戒出行(龙岗安良社区送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],安良社区,114.218232,22.627708,114.2133639938943,22.630544762191143,[],广东省,深圳市,龙岗区,虚拟数据,虚拟数据,虚拟数据
B0J3LN2N53,悟能租车(天然慧谷送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],天然慧谷,114.216356,22.631979,114.2114841835054,22.63481284151268,[],广东省,深圳市,龙岗区,虚拟数据,虚拟数据,虚拟数据
B0J3LNT4F8,悟能租车(狮子山送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],狮子山,114.210038,22.617974,114.20515432708736,22.62080223597331,[],广东省,深圳市,龙岗区,虚拟数据,虚拟数据,虚拟数据
B0J3LN043H,悟能租车(锦绣钓鱼场送取车点),虚拟数据;虚拟数据;虚拟数据,980000,[],锦绣钓鱼场,114.209287,22.629934,114.20440096843708,22.632759160394624,[],广东省,深圳市,龙岗区,虚拟数据,虚拟数据,虚拟数据
B0J6BUY7DU,深圳湾公园送车点-喜途,虚拟数据;虚拟数据;虚拟数据,980000,[],滨海大道(深圳湾公园地铁站D2口步行250米),113.997066,22.522036,113.9920800435114,22.524913308981024,[],广东省,深圳市,福田区,虚拟数据,虚拟数据,虚拟数据
B0J11GA2PY,LL琼琼民宿(罗湖体育馆1号店),虚拟数据;虚拟民宿;虚拟民宿,980100,[],深圳龙岗葵涌土洋承翰半山海花园小区1栋10楼1023,114.240399,22.5831,114.235565872658,22.58596003216022,"17097225952,,246",广东省,深圳市,盐田区,虚拟数据,虚拟民宿,虚拟民宿
B0J6BUXM22,福田汽车站送车点-捷华,虚拟数据;虚拟数据;虚拟数据,980000,[],福田汽车站,114.007099,22.526085,114.00208742250116,22.528931756404017,[],广东省,深圳市,福田区,虚拟数据,虚拟数据,虚拟数据
B0JKJNGGYO,秀桐道,虚拟数据;虚拟数据;虚拟数据,980000,[],中青二路与中青路交叉口南380米,114.24,22.58,114.23516666267432,22.582860254122203,4006261666,广东省,深圳市,盐田区,虚拟数据,虚拟数据,虚拟数据
B0J6BUZFIJ,福田汽车站送车点-喜途,虚拟数据;虚拟数据;虚拟数据,980000,[],深南大道8003号北门,114.007924,22.526237,114.00291034369808,22.529081266538043,[],广东省,深圳市,福田区,虚拟数据,虚拟数据,虚拟数据
B0J6BC2LGY,上门取送车,虚拟数据;虚拟数据;虚拟数据,980000,[],深外高中(深外高中地铁站A口旁),114.244637,22.583744,114.23980774150576,22.586605125094835,[],广东省,深圳市,盐田区,虚拟数据,虚拟数据,虚拟数据
B0J64LSYSG,福田汽车站送车点-辉骏,虚拟数据;虚拟数据;虚拟数据,980000,[],深南大道8003号,114.007112,22.526494,114.00210036357828,22.52934069842641,[],广东省,深圳市,福田区,虚拟数据,虚拟数据,虚拟数据
B0J6BC1R1C,上门送取车,虚拟数据;虚拟数据;虚拟数据,980000,[],深圳湾公园(深圳湾公园地铁站E口步行110米),113.99322,22.521784,113.98824376217088,22.524672944712,[],广东省,深圳市,南山区,虚拟数据,虚拟数据,虚拟数据
B0J6BCZQMY,深外高中,虚拟数据;虚拟数据;虚拟数据,980000,[],中青路(深外高中地铁站A口旁),114.244968,22.58364,114.24013902207572,22.586501200625623,[],广东省,深圳市,盐田区,虚拟数据,虚拟数据,虚拟数据
B0I1063CD1,仙湖植物园送车点-千途出行,虚拟数据;虚拟数据;虚拟数据,980000,[],莲塘仙湖路160号仙湖植物园内,114.181908,22.577643,114.17695824552624,22.58043040165328,13310868625,广东省,深圳市,罗湖区,虚拟数据,虚拟数据,虚拟数据
B0J6BUXCYO,欢乐海岸送车点-喜途,虚拟数据;虚拟数据;虚拟数据,980000,[],欢乐海岸(深圳湾公园地铁站E口步行80米),113.992749,22.522045,113.98777392861332,22.524935353148745,[],广东省,深圳市,南山区,虚拟数据,虚拟数据,虚拟数据
B0JKXNNU4T,深圳外国语学校,虚拟数据;虚拟数据;虚拟数据,980000,[],梧桐山大道与盐田南四街交叉口西南180米,114.246894,22.581577,114.24206665627536,22.584438731479167,13823667552;15013825136,广东省,深圳市,盐田区,虚拟数据,虚拟数据,虚拟数据
B0I121C5NE,深圳衣瓦公寓,虚拟数据;虚拟民宿;虚拟民宿,980100,[],土洋社区半山海花园一栋,114.179412,22.592268,114.17445461406597,22.595048954768178,"17093469062,,891",广东省,深圳市,罗湖区,虚拟数据,虚拟民宿,虚拟民宿
B0J6BUXEER,竹子林送车点-千途出行,虚拟数据;虚拟数据;虚拟数据,980000,[],竹子林,114.007499,22.527044,114.00248635711996,22.52988950756358,[],广东省,深圳市,福田区,虚拟数据,虚拟数据,虚拟数据
B0JGHNNXMM,上门取送车,虚拟数据;虚拟数据;虚拟数据,980000,[],盐田路(盐田路地铁站C口步行90米),114.255611,22.588809,114.2507880644286,22.591669365019783,13728771766,广东省,深圳市,盐田区,虚拟数据,虚拟数据,虚拟数据
B0JR1NN9Q7,梧桐山文体公园入口处田园风四人间,虚拟数据;虚拟民宿;虚拟民宿,980100,[],Y306(望桐路)坑背村1号楼204房,114.190372,22.590197,114.18544364332598,22.59299822836756,"4006888215,291451",广东省,深圳市,罗湖区,虚拟数据,虚拟民宿,虚拟民宿
B0J6BC0OYD,深圳湾公园地铁站,虚拟数据;虚拟数据;虚拟数据,980000,[],白石路东8号(深圳湾公园地铁站E口步行120米),113.993328,22.521761,113.98835149215834,22.524649620092703,[],广东省,深圳市,南山区,虚拟数据,虚拟数据,虚拟数据
B0J6BC2LEU,上门取送车,虚拟数据;虚拟数据;虚拟数据,980000,[],盐田路(盐田路地铁站C口步行90米),114.255671,22.58876,114.25084809001892,22.59162035799864,[],广东省,深圳市,盐田区,虚拟数据,虚拟数据,虚拟数据
B0JR1NMUE4,梧桐山文体公园入口处世外桃源大单间,虚拟数据;虚拟民宿;虚拟民宿,980100,[],Y306(望桐路)坑背村221号楼204房,114.190372,22.590197,114.18544364332598,22.59299822836756,"4006888215,291451",广东省,深圳市,罗湖区,虚拟数据,虚拟民宿,虚拟民宿
B0JGHNQAD9,上门送取车,虚拟数据;虚拟数据;虚拟数据,980000,[],深圳湾公园(深圳湾公园地铁站E口步行110米),113.993255,22.521693,113.98827868002051,22.524581842857483,13728771766,广东省,深圳市,南山区,虚拟数据,虚拟数据,虚拟数据
B0JKGNW0IH,独享50平方面积海景房。从盐田地铁站到家只要1分钟。朋友聚会家庭火锅烧烤。大梅沙,虚拟数据;虚拟民宿;虚拟民宿,980100,[],盐田街道盐田路金港盛世华庭5栋25c,114.255384,22.589315,114.25056094596977,22.592175349270736,"4006888215,336926",广东省,深圳市,盐田区,虚拟数据,虚拟民宿,虚拟民宿
B0JGDGIAZO,李月老民宿(罗湖体育馆3号店),虚拟数据;虚拟民宿;虚拟民宿,980100,[],Y306(望桐路)坑背村,114.190373,22.590198,114.18544464582747,22.59299923000095,"4006888215,,291451",广东省,深圳市,罗湖区,虚拟数据,虚拟民宿,虚拟民宿
B0JKVNHQR7,欢乐海岸,虚拟数据;虚拟数据;虚拟数据,980000,[],沙头街道深圳湾公园地铁站D1口香港大学深圳医院,113.994454,22.522863,113.9894745872513,22.525748177482924,4006261666,广东省,深圳市,福田区,虚拟数据,虚拟数据,虚拟数据
B0IKXBJCKB,盐田路站地铁俯瞰海景山景2房一厅大床房整租,虚拟数据;虚拟民宿;虚拟民宿,980100,[],洪安二街佳兆业悦海花园3栋2103,114.258997,22.585689,114.25417529722044,22.588548795806577,"17117709574,,319",广东省,深圳市,盐田区,虚拟数据,虚拟民宿,虚拟民宿
B0JGDGDVRD,李月老民宿(罗湖体育馆5号店),虚拟数据;虚拟民宿;虚拟民宿,980100,[],Y306(望桐路)坑背村,114.190373,22.590198,114.18544464582747,22.59299923000095,"4006888215,,291451",广东省,深圳市,罗湖区,虚拟数据,虚拟民宿,虚拟民宿
B0J6BUZ0I2,竹子林(地铁站)-神秘车酷S,虚拟数据;虚拟数据;虚拟数据,980000,[],竹子林(地铁站),114.007498,22.527045,114.00248535956374,22.52989051052624,[],广东省,深圳市,福田区,虚拟数据,虚拟数据,虚拟数据
B0JK2GQGDU,TINAYB民宿(盐田区政府2号店),虚拟数据;虚拟民宿;虚拟民宿,980100,[],佳兆业御璟佳园广场2栋A座1413,114.263764,22.585183,114.258942987183,22.588040779491045,4000107890,广东省,深圳市,盐田区,虚拟数据,虚拟民宿,虚拟民宿
B0JGDGBIZQ,李月老民宿(罗湖体育馆4号店),虚拟数据;虚拟民宿;虚拟民宿,980100,[],望桐新路坑背村,114.190373,22.590198,114.18544464582747,22.59299923000095,"4006888215,,291451",广东省,深圳市,罗湖区,虚拟数据,虚拟民宿,虚拟民宿
B0JKXGO28R,TINAYB民宿(盐田区政府1号店),虚拟数据;虚拟民宿;虚拟民宿,980100,[],佳兆业御璟佳园广场2栋A座1413,114.266294,22.585072,114.26147296930446,22.587928350723505,4000107890,广东省,深圳市,盐田区,虚拟数据,虚拟民宿,虚拟民宿
B0JR1NOOVL,梧桐山文体公园附近的全山景房,虚拟数据;虚拟民宿;虚拟民宿,980100,[],Y306(望桐路)坑背村1号楼604房,114.191456,22.591485,114.18653033244794,22.59428796312933,"4006888215,291451",广东省,深圳市,罗湖区,虚拟数据,虚拟民宿,虚拟民宿
B0J6BUX6SL,福田汽车站送车点-千途出行,虚拟数据;虚拟数据;虚拟数据,980000,[],深南大道8003号北门,114.007426,22.526932,114.00241354742391,22.529777732543995,[],广东省,深圳市,福田区,虚拟数据,虚拟数据,虚拟数据
B0J6BUYZ1J,梧桐山风景区送车点-喜途,虚拟数据;虚拟数据;虚拟数据,980000,[],罗沙路2078号,114.209081,22.574204,114.20419807746424,22.57703690665517,[],广东省,深圳市,罗湖区,虚拟数据,虚拟数据,虚拟数据
B0JKKG7Z1W,美宝三三民宿,虚拟数据;虚拟民宿;虚拟民宿,980100,[],梧桐山艺术小镇茂仔村107号4 F,114.193238,22.590289,114.1883169219398,22.59309520782564,4000107890,广东省,深圳市,罗湖区,虚拟数据,虚拟民宿,虚拟民宿
